node_id,node_type,risk_score,label
user_131367,user,0.1531032854604812,0.0
user_524584,user,0.1486592963823265,0.0
user_786730,user,0.2434150637025536,0.0
user_262442,user,0.2142818351768731,0.0
user_917808,user,0.8521658635605944,0.0
user_262456,user,0.2226023119993472,0.0
user_131386,user,0.1929240261902082,0.0
user_319,user,0.1526254797292318,0.0
user_322,user,0.2702689622589814,0.0
user_323,user,0.2893614099260601,0.0
user_655682,user,0.0998659035470055,0.0
user_917829,user,0.433789270177356,0.0
user_917831,user,0.1372007348069394,0.0
user_327,user,0.2410330862511547,0.0
user_334,user,0.1938072091467336,0.0
user_786768,user,0.1405569522069547,0.0
user_131416,user,0.2126528135879151,0.0
user_262492,user,0.3552532291124591,0.0
user_524639,user,0.1606726883585759,0.0
user_917864,user,0.7543724548531611,0.0
user_361,user,0.2252346806563636,0.0
user_786794,user,0.7707359098734639,0.0
user_131436,user,0.2102356129790292,0.0
user_655729,user,0.7323285665839239,0.0
user_374,user,0.4509921948547143,0.0
user_393590,user,0.213121548277168,0.0
user_131452,user,0.1694109828779806,0.0
user_381,user,0.2988255076346144,0.0
user_917886,user,0.8414324653094596,0.0
user_393603,user,0.2335171881858315,0.0
user_786820,user,0.2068570757116847,0.0
user_917893,user,0.8176545665420726,0.0
user_391,user,0.4511024504755944,0.0
user_655752,user,0.1721993892985765,0.0
user_131464,user,0.1144396927334008,0.0
user_403,user,0.2051717685505071,0.0
user_405,user,0.4973438237554959,0.0
user_655768,user,0.2175705011787023,0.0
user_131481,user,0.1635850485471034,0.0
user_413,user,0.2505872685372668,0.0
user_917922,user,0.2852310148081439,0.0
user_262562,user,0.3485716352894772,0.0
user_655783,user,0.1087537280431954,0.0
user_917931,user,0.5229718299714899,0.0
user_433,user,0.1802628633729652,0.0
user_524727,user,0.1803745008606296,0.0
user_524729,user,0.6639491765163941,0.0
user_442,user,0.3579816631332083,0.0
user_524731,user,0.1163511263440038,0.0
user_393673,user,0.1625223581973187,0.0
user_460,user,0.5103009495734003,0.0
user_262609,user,0.4495049571134594,0.0
user_524757,user,0.1296577086354838,0.0
user_917988,user,0.1755957990429241,0.0
user_655845,user,0.1764853584132581,0.0
user_489,user,0.1267926554600041,0.0
user_917994,user,0.3813424126133732,0.0
user_491,user,0.2111784578341726,0.0
user_131566,user,0.370118194528574,0.0
user_917998,user,0.2144923711955071,0.0
user_918003,user,0.1847109649524076,0.0
user_131572,user,0.164628597387689,0.0
user_786936,user,0.3098730376961145,0.0
user_508,user,0.3985147418788397,0.0
user_262659,user,0.1120352879767967,0.0
user_918020,user,0.1312734521038552,0.0
user_517,user,0.2519256508979217,0.0
user_131589,user,0.1298114478523745,0.0
user_918022,user,0.1956833284790594,0.0
user_786951,user,0.8509218321571935,0.0
user_918025,user,0.1668084280638976,0.0
user_393738,user,0.5080342934648971,0.0
user_786963,user,0.3538481690397679,0.0
user_393754,user,0.431207827865687,0.0
user_538,user,0.2385666409155908,0.0
user_541,user,0.1776773994404907,0.0
user_550,user,0.1754820913078404,0.0
user_524843,user,0.2608489181991746,0.0
user_918059,user,0.1736271443483694,0.0
user_559,user,0.4133767427648343,0.0
user_524847,user,0.3298200549172342,0.0
user_786992,user,0.1561950202684569,0.0
user_918064,user,0.32006369223586,0.0
user_918067,user,0.2020435081943253,0.0
user_564,user,0.1359800872427607,0.0
user_262710,user,0.1324551796802389,0.0
user_524854,user,0.2147812846010934,0.0
user_131646,user,0.3168423248479883,0.0
user_787007,user,0.1320494217586018,0.0
user_918078,user,0.1705312203885257,0.0
user_576,user,0.1546816921686378,0.0
user_578,user,0.3004320129703294,0.0
user_787014,user,0.1124608184475194,0.0
user_918087,user,0.4171300288853845,0.0
user_524870,user,0.4217516293535732,0.0
user_587,user,0.1996643408788007,0.0
user_787020,user,0.3643222085492441,0.0
user_589,user,0.194038624779284,0.0
user_131662,user,0.1586800506663905,0.0
user_787024,user,0.1942015566492779,0.0
user_131667,user,0.4926991449911553,0.0
user_918103,user,0.2381795563617901,0.0
user_918105,user,0.2217426332320623,0.0
user_262745,user,0.2221187583324891,0.0
user_655962,user,0.1384096282912553,0.0
user_606,user,0.2128168269777181,0.0
user_918117,user,0.1308147131198036,0.0
user_393831,user,0.2055990486965822,0.0
user_131691,user,0.1133810173869705,0.0
user_655985,user,0.1468557093952122,0.0
user_918131,user,0.1564577580326788,0.0
user_630,user,0.2065128874882501,0.0
user_640,user,0.2249610000178023,0.0
user_918150,user,0.2445255530772783,0.0
user_918154,user,0.6192001058331142,0.0
user_262796,user,0.1552143772516292,0.0
user_655,user,0.3479796068408386,0.0
user_262805,user,0.2441588945733637,0.0
user_918166,user,0.7852184477262141,0.0
user_674,user,0.2140725580161857,0.0
user_787107,user,0.2376207859982509,0.0
user_131752,user,0.2256319952076682,0.0
user_787116,user,0.1196257539162241,0.0
user_918189,user,0.1966816218612604,0.0
user_131758,user,0.3453892133355504,0.0
user_262834,user,0.3557821969706889,0.0
user_918202,user,0.1722089429272912,0.0
user_698,user,0.0973109324626812,0.0
user_262847,user,0.1094229623930483,0.0
user_706,user,0.119458806470796,0.0
user_918213,user,0.1177520228847385,0.0
user_656069,user,0.3212828200086839,0.0
user_131789,user,0.2428077141022674,0.0
user_262861,user,0.3367625020657527,0.0
user_656079,user,0.1561869268600724,0.0
user_131797,user,0.1776552159200628,0.0
user_656086,user,0.1582809179706256,0.0
user_787162,user,0.8126650802664482,0.0
user_131814,user,0.1748463981750969,0.0
user_744,user,0.1984030066310277,0.0
user_787177,user,0.5956124360933658,0.0
user_750,user,0.3157786746206305,0.0
user_656111,user,0.2569398497351525,0.0
user_756,user,0.573794871023777,0.0
user_131828,user,0.4194306513325042,0.0
user_918263,user,0.1869966203483733,0.0
user_393980,user,0.3800021851527873,0.0
user_787202,user,0.3799202738673927,0.0
user_774,user,0.193835425363402,0.0
user_918279,user,0.2294124327320622,0.0
user_918283,user,0.3458793735033017,0.0
user_918285,user,0.9616009542191822,1.0
user_131854,user,0.2408066771190657,0.0
user_918302,user,0.1779950910074688,0.0
user_656160,user,0.1378166589913637,0.0
user_801,user,0.2886634808852669,0.0
user_262955,user,0.1869567806079914,0.0
user_131887,user,0.2521397158287664,0.0
user_816,user,0.1688065323171428,0.0
user_918321,user,0.3089019641756912,0.0
user_824,user,0.1358801537997713,0.0
user_833,user,0.1598494821561203,0.0
user_834,user,0.1543891317252426,0.0
user_837,user,0.2215048460480002,0.0
user_131913,user,0.177207184255087,0.0
user_131915,user,0.2051130842465162,0.0
user_656203,user,0.1266282916683017,0.0
user_918348,user,0.704090477756729,0.0
user_846,user,0.2067478189174282,0.0
user_918353,user,0.2988809204008086,0.0
user_918355,user,0.2956703929910464,0.0
user_131925,user,0.150162939280359,0.0
user_918359,user,0.139468962021608,0.0
user_131928,user,0.2354293539371808,0.0
user_131931,user,0.2252730291036555,0.0
user_394080,user,0.3878934315858616,0.0
user_656228,user,0.3926676010760261,0.0
user_918375,user,0.8921305269816896,0.0
user_918376,user,0.3751617022216485,0.0
user_131944,user,0.3480793816960607,0.0
user_918382,user,0.1875073292824388,0.0
user_787311,user,0.1637272292583679,0.0
user_918384,user,0.2881450419094823,0.0
user_131955,user,0.2099710507992004,0.0
user_918387,user,0.9016856811531804,1.0
user_787324,user,0.2205636688793128,0.0
user_131965,user,0.2232482121682,0.0
user_898,user,0.1432987649736144,0.0
user_899,user,0.3043048707800549,0.0
user_918412,user,0.4576591724318863,0.0
user_263055,user,0.569514437587053,0.0
user_525199,user,0.205845634052463,0.0
user_656274,user,0.3807670203594476,0.0
user_656279,user,0.4360349815665608,0.0
user_918432,user,0.1127849088870483,0.0
user_918437,user,0.2027508282132152,0.0
user_132006,user,0.1422092713499493,0.0
user_263081,user,0.153357770800826,0.0
user_787374,user,0.181603436477653,0.0
user_132015,user,0.1253332656196421,0.0
user_263093,user,0.4838344907070385,0.0
user_950,user,0.1759009769977006,0.0
user_787386,user,0.204651737901194,0.0
user_918463,user,0.4011171820424974,0.0
user_525252,user,0.2583292609362072,0.0
user_787408,user,0.1271436383273982,0.0
user_787414,user,0.1834147986066457,0.0
user_263145,user,0.6568236891339844,0.0
user_525295,user,0.1427033060950983,0.0
user_918518,user,0.1934612463235062,0.0
user_1021,user,0.1368380030483516,0.0
user_787456,user,0.2639553644406007,0.0
user_525314,user,0.2491752983657554,0.0
user_1027,user,0.1675117376223,0.0
user_918533,user,0.1323590512781423,0.0
user_1047,user,0.1769259512145738,0.0
user_1056,user,0.1900297963626837,0.0
user_918561,user,0.2941032007536403,0.0
user_787490,user,0.1891301157809715,0.0
user_1066,user,0.1269731585059279,0.0
user_1067,user,0.2562442548971042,0.0
user_263219,user,0.1578522498188903,0.0
user_263222,user,0.1532329790678135,0.0
user_1090,user,0.1432123766721725,0.0
user_787524,user,0.1496073882838192,0.0
user_787525,user,0.1231041350698673,0.0
user_918600,user,0.6376944809667321,0.0
user_394317,user,0.1027107251395915,0.0
user_656463,user,0.3213828520082399,0.0
user_918608,user,0.1515671803314933,0.0
user_525398,user,0.1402222262163594,0.0
user_918619,user,0.2153775508625245,0.0
user_263263,user,0.759838736715,0.0
user_525413,user,0.1253025582504116,0.0
user_394342,user,0.2106959317711982,0.0
user_394343,user,0.2476233067538301,0.0
user_918632,user,0.639457669602687,0.0
user_787565,user,0.2003224640653577,0.0
user_918641,user,0.3485275938434863,0.0
user_918644,user,0.1473917811889296,0.0
user_525429,user,0.1946004304133979,0.0
user_787573,user,0.372807492006628,0.0
user_787576,user,0.2330373616393445,0.0
user_656505,user,0.121431180813962,0.0
user_918649,user,0.7089045939959085,0.0
user_1140,user,0.2158773176827166,0.0
user_132225,user,0.2505774322842674,0.0
user_918658,user,0.1735336854960375,0.0
user_918657,user,0.3597484516626116,0.0
user_1155,user,0.0941950215540173,0.0
user_132229,user,0.1653479810272079,0.0
user_1158,user,0.1610167570721921,0.0
user_918660,user,0.2055959402334111,0.0
user_918664,user,0.924634079610177,1.0
user_918667,user,0.1944257848836576,0.0
user_1164,user,0.2384955148993981,0.0
user_918673,user,0.1500053217530634,0.0
user_656530,user,0.3343662732094367,0.0
user_918675,user,0.2629519866399797,0.0
user_525461,user,0.1763806306304916,0.0
user_918677,user,0.2535450714695753,0.0
user_918686,user,0.2516757615696672,0.0
user_918701,user,0.4835236491242667,0.0
user_1198,user,0.2798393318694042,0.0
user_525486,user,0.2197114070947519,0.0
user_918704,user,0.4103361373755798,0.0
user_525490,user,0.183433248782092,0.0
user_787635,user,0.1891949757221062,0.0
user_918710,user,0.8513125148300926,1.0
user_1207,user,0.3970338686360449,0.0
user_263351,user,0.1866152064338207,0.0
user_394424,user,0.6603581247827859,0.0
user_918714,user,0.4713513182953826,0.0
user_1211,user,0.1085715508240692,0.0
user_918716,user,0.6410935272007207,0.0
user_1212,user,0.1610847735756072,0.0
user_394426,user,0.2886763498423906,0.0
user_1221,user,0.1657881860938498,0.0
user_263367,user,0.394704058143728,0.0
user_918729,user,0.2889827716150234,0.0
user_787661,user,0.1700496524910858,0.0
user_1239,user,0.1683348442141545,0.0
user_394458,user,0.277295939094306,0.0
user_263389,user,0.1245437426984419,0.0
user_787677,user,0.1364780689179286,0.0
user_132319,user,0.1328978005083859,0.0
user_1250,user,0.2081010882045314,0.0
user_394469,user,0.6319026348303836,0.0
user_787692,user,0.1907404189984918,0.0
user_525549,user,0.1174295441649213,0.0
user_918764,user,0.3628359375175244,0.0
user_394479,user,0.2753156908800841,0.0
user_918767,user,0.8823925665056066,0.0
user_787695,user,0.3059240740362601,0.0
user_787699,user,0.1781980641763038,0.0
user_656628,user,0.1466199348108843,0.0
user_918773,user,0.1348503913008476,0.0
user_525561,user,0.3039681250795812,0.0
user_394495,user,0.2067451772896165,0.0
user_1284,user,0.1163209884748928,0.0
user_787718,user,0.2197781720636739,0.0
user_1289,user,0.1357942856533068,0.0
user_525580,user,0.1439978623067478,0.0
user_1296,user,0.1439216182392656,0.0
user_1311,user,0.2428990638772959,0.0
user_1318,user,0.2114314935336322,0.0
user_1323,user,0.3218013988761908,0.0
user_656688,user,0.7172282746407134,0.0
user_918833,user,0.4438535989460382,0.0
user_1328,user,0.2049517749126254,0.0
user_525620,user,0.2276561679336928,0.0
user_656693,user,0.1730269343289202,0.0
user_263478,user,0.308712603826464,0.0
user_787767,user,0.582260781475915,0.0
user_132406,user,0.1599206905936898,0.0
user_1336,user,0.2696608677515266,0.0
user_918843,user,0.9782846179772884,1.0
user_656702,user,0.1631025054124856,0.0
user_918848,user,0.1331370313384663,0.0
user_1345,user,0.1437894248279163,0.0
user_918849,user,0.8267937172237959,0.0
user_787780,user,0.1611202758307087,0.0
user_1348,user,0.2942177375251102,0.0
user_918854,user,0.6855011152262135,0.0
user_787781,user,0.3398121280887026,0.0
user_525651,user,0.7466680036175292,0.0
user_656724,user,0.2830265496292021,0.0
user_787795,user,0.2017160209319936,0.0
user_918870,user,0.128914563044766,0.0
user_656729,user,0.172628909088112,0.0
user_1375,user,0.243771052117825,0.0
user_132447,user,0.3070865261342249,0.0
user_918895,user,0.1838470031882828,0.0
user_1403,user,0.1601306194834949,0.0
user_656763,user,0.1263773031002564,0.0
user_1409,user,0.1238998009330946,0.0
user_1411,user,0.2346095657811431,0.0
user_394627,user,0.664644147714183,0.0
user_132485,user,0.1241234350553597,0.0
user_525704,user,0.1543203186670281,0.0
user_656781,user,0.4431127148244752,0.0
user_394640,user,0.3540632712414732,0.0
user_1424,user,0.3123002478141345,0.0
user_525724,user,0.197179789542174,0.0
user_1439,user,0.4434394061826667,0.0
user_132512,user,0.1170056923526064,0.0
user_918947,user,0.404172979978991,0.0
user_787877,user,0.2666911563010412,0.0
user_787879,user,0.8398328608899677,0.0
user_394668,user,0.6744054658548045,0.0
user_656813,user,0.1557606427737361,0.0
user_525746,user,0.2321970765157361,0.0
user_918967,user,0.6140933658268983,0.0
user_1466,user,0.1579807214230543,0.0
user_1471,user,0.2505438175621125,0.0
user_918975,user,0.3530510341319597,0.0
user_132543,user,0.5488422228020142,0.0
user_918978,user,0.3572303582618625,0.0
user_1476,user,0.1434846675843716,0.0
user_525765,user,0.1608849724113902,0.0
user_918981,user,0.3253722187647303,0.0
user_525767,user,0.1387575846589686,0.0
user_132550,user,0.1587410729172039,0.0
user_1481,user,0.7134092036597965,1.0
user_394706,user,0.7310449085626777,0.0
user_656852,user,0.1134732223231001,0.0
user_787926,user,0.1193172724723956,0.0
user_525784,user,0.3819844757501958,0.0
user_132574,user,0.2478547924004457,0.0
user_919009,user,0.1850149093067273,0.0
user_1507,user,0.2506012329877813,0.0
user_525798,user,0.1653670469594918,0.0
user_1524,user,0.1909774428738244,0.0
user_656884,user,0.2719465120703482,0.0
user_1527,user,0.2080421993737091,0.0
user_919033,user,0.2228684079040261,0.0
user_263676,user,0.196913475890702,0.0
user_919036,user,0.184545862484726,0.0
user_525824,user,0.2138278106861638,0.0
user_525831,user,0.2498343973815963,0.0
user_394759,user,0.3712874359633082,0.0
user_1546,user,0.2444116542778166,0.0
user_656909,user,0.1312312440396784,0.0
user_525838,user,0.146950821181698,0.0
user_1555,user,0.2255630193032983,0.0
user_132629,user,0.1235877270514869,0.0
user_919063,user,0.4185698412637335,0.0
user_919066,user,0.1141670663158872,0.0
user_525858,user,0.1851092199669144,0.0
user_656938,user,0.2916415202703545,0.0
user_788012,user,0.4558122786877132,0.0
user_788013,user,0.1449023414958482,0.0
user_1582,user,0.2938550351806931,0.0
user_394800,user,0.1408354564588577,0.0
user_656946,user,0.1760463165393569,0.0
user_919090,user,0.1968558101969053,0.0
user_1588,user,0.1557616958489056,0.0
user_1596,user,0.1330002814975786,0.0
user_525885,user,0.387508138380814,0.0
user_263744,user,0.4553246680061511,0.0
user_919108,user,0.2021472153418323,0.0
user_1606,user,0.2008116453468261,0.0
user_656967,user,0.1295358694636625,0.0
user_656969,user,0.580444764308838,0.0
user_919114,user,0.1342267859419372,0.0
user_788047,user,0.4389502444024371,0.0
user_1621,user,0.2150507442660678,0.0
user_919126,user,0.1307375857695278,0.0
user_525912,user,0.2263385648250324,0.0
user_919141,user,0.127685407825789,0.0
user_525928,user,0.1832713842618642,0.0
user_132714,user,0.1302900769701477,0.0
user_919151,user,0.8144661832233463,0.0
user_263793,user,0.1443297061858447,0.0
user_919155,user,0.3981597229392574,0.0
user_525941,user,0.1129326781969036,0.0
user_657017,user,0.1585247576310769,0.0
user_919167,user,0.524850245145075,0.0
user_394879,user,0.171803446723889,0.0
user_1667,user,0.1651784444351093,0.0
user_394887,user,0.1630914202005527,0.0
user_1672,user,0.1141331408595414,0.0
user_525961,user,0.7208078581884023,0.0
user_788114,user,0.8143034802602956,0.0
user_525973,user,0.1145828574106088,0.0
user_1686,user,0.323607523696839,0.0
user_919205,user,0.5900049930878128,0.0
user_919209,user,0.1504056508741005,0.0
user_394922,user,0.674792423168773,0.0
user_263853,user,0.1150490358552688,0.0
user_526000,user,0.4256045400304712,0.0
user_919223,user,0.1518770126850193,0.0
user_1722,user,0.160337529084985,0.0
user_657093,user,0.269860229547799,0.0
user_1733,user,0.2754390381402169,0.0
user_1736,user,0.3785423254091746,0.0
user_1748,user,0.1708186514900653,0.0
user_657109,user,0.1064478244344634,0.0
user_657113,user,0.6660585815364796,0.0
user_132827,user,0.1728947430403721,0.0
user_919262,user,0.2746006199675688,0.0
user_657121,user,0.1617072751476505,0.0
user_919268,user,0.421695676087627,0.0
user_1765,user,0.1419807578911833,0.0
user_526054,user,0.1781815406112132,0.0
user_132839,user,0.1443751346104436,0.0
user_132840,user,0.1554274102151983,0.0
user_919281,user,0.6831418648179879,0.0
user_132852,user,0.6142556151250345,0.0
user_657143,user,0.3893315346593706,0.0
user_132856,user,0.1755934549233045,0.0
user_919289,user,0.1747300764177389,0.0
user_657154,user,0.1406733351453857,0.0
user_526083,user,0.2428969371922751,0.0
user_1796,user,0.21175187395455,0.0
user_919301,user,0.6613855738265713,0.0
user_919307,user,0.3946538329803384,0.0
user_657181,user,0.1152708688252559,0.0
user_1828,user,0.2271047353358119,0.0
user_526119,user,0.1667503311089024,0.0
user_919336,user,0.818641860568656,0.0
user_657192,user,0.6703577394171446,0.0
user_788268,user,0.8866209952154066,1.0
user_919341,user,0.8020289950175193,0.0
user_919343,user,0.2111598779229335,0.0
user_132913,user,0.2796408205574416,0.0
user_788277,user,0.6717879428591171,0.0
user_1847,user,0.1952631118308361,0.0
user_1850,user,0.1517809473404267,0.0
user_788283,user,0.1876009610547649,0.0
user_263996,user,0.1065797572206933,0.0
user_657215,user,0.3171134410994295,0.0
user_919366,user,0.571679568733932,0.0
user_788295,user,0.1888055521525824,0.0
user_919368,user,0.4110674667059821,0.0
user_919381,user,0.3530219488672553,0.0
user_1881,user,0.1649352839432405,0.0
user_264029,user,0.2813685615624042,0.0
user_919390,user,0.7538217708988717,0.0
user_132962,user,0.1548172578354419,0.0
user_264034,user,0.2840980401809327,0.0
user_919397,user,0.3059330671184487,0.0
user_788325,user,0.7604369205891945,0.0
user_132966,user,0.1962551248363878,0.0
user_657254,user,0.1431530340737142,0.0
user_132970,user,0.4163765235801077,0.0
user_132971,user,0.2533449026241912,0.0
user_395116,user,0.4370903992476811,0.0
user_657261,user,0.1476038267953658,0.0
user_919409,user,0.3691776379788565,0.0
user_526194,user,0.1610753552618856,0.0
user_919410,user,0.7704179924772523,0.0
user_919419,user,0.6788818205409028,0.0
user_788348,user,0.5617258941219305,0.0
user_1917,user,0.3112724131288749,0.0
user_1919,user,0.3576638276954687,0.0
user_919431,user,0.7172345834409677,0.0
user_1931,user,0.2593206504381339,0.0
user_264076,user,0.2006463683629527,0.0
user_264077,user,0.7098246301458296,0.0
user_788366,user,0.7740689475889119,0.0
user_919439,user,0.1054318761340656,0.0
user_657296,user,0.0993765212846642,0.0
user_526223,user,0.1695184559020724,0.0
user_133012,user,0.1324427041990124,0.0
user_1940,user,0.1326012796678051,0.0
user_395163,user,0.1781968174201502,0.0
user_788384,user,0.1741371167894222,0.0
user_395169,user,0.5076065338706097,0.0
user_919458,user,0.5460417153234042,0.0
user_788390,user,0.3492916842716116,0.0
user_657320,user,0.133669974903175,0.0
user_133033,user,0.2299728183851112,0.0
user_1974,user,0.402739915959957,0.0
user_526264,user,0.5201158002490506,0.0
user_395194,user,0.6830045500230537,0.0
user_395201,user,0.1780721315990963,0.0
user_919491,user,0.4307369692821948,0.0
user_657349,user,0.1095843520832038,0.0
user_919496,user,0.2503502659643696,0.0
user_526280,user,0.2933721399497996,0.0
user_133071,user,0.141058561983989,0.0
user_133073,user,0.1534393290123527,0.0
user_657363,user,0.2549457213448193,0.0
user_526293,user,0.2261682064194922,0.0
user_526294,user,0.1113520110041487,0.0
user_2007,user,0.1294859323931104,0.0
user_526297,user,0.1248742150384443,0.0
user_526298,user,0.2190777160827395,0.0
user_2012,user,0.1912379304459053,0.0
user_133084,user,0.5393013221880569,0.0
user_788445,user,0.4934327755359252,0.0
user_788448,user,0.1067355195326039,0.0
user_526306,user,0.1350560466969539,0.0
user_788450,user,0.7393081843722764,1.0
user_919523,user,0.849886167250568,0.0
user_133101,user,0.1186739298222177,0.0
user_526319,user,0.1507307798464418,0.0
user_526321,user,0.2025857834285748,0.0
user_526331,user,0.4424336180691688,0.0
user_133115,user,0.2236745823807443,0.0
user_133117,user,0.1189431726756077,0.0
user_133120,user,0.1372279749292837,0.0
user_526338,user,0.9221628514490618,1.0
user_2051,user,0.1721611270185252,0.0
user_657412,user,0.3745681933429404,0.0
user_788483,user,0.1819812225404645,0.0
user_919557,user,0.8550385777402375,0.0
user_2056,user,0.2313005611625531,0.0
user_395274,user,0.3162458348494331,0.0
user_2059,user,0.2439850964974457,0.0
user_2061,user,0.3226064968605018,0.0
user_526352,user,0.1362976156135716,0.0
user_2065,user,0.1769374347234274,0.0
user_919578,user,0.1371357959196392,0.0
user_657435,user,0.2682480569707252,0.0
user_788508,user,0.960068788095814,1.0
user_657449,user,0.290730842340137,0.0
user_133167,user,0.2037536292042116,0.0
user_788528,user,0.4829387288427947,0.0
user_2098,user,0.1868389571946141,0.0
user_133175,user,0.2481722475332319,0.0
user_526392,user,0.1415922129466739,0.0
user_2110,user,0.5263984946672112,0.0
user_2111,user,0.5343874428972477,0.0
user_2112,user,0.1582356067451309,0.0
user_919618,user,0.5909886299511261,0.0
user_2117,user,0.2262844957882405,0.0
user_2119,user,0.1632166255971218,0.0
user_264265,user,0.6314152057547531,0.0
user_395346,user,0.156476261789099,0.0
user_657492,user,0.1186221683114023,0.0
user_2142,user,0.1645622715840482,0.0
user_657502,user,0.1389553999207341,0.0
user_133219,user,0.1422260399460004,0.0
user_788582,user,0.3472847725426049,0.0
user_264296,user,0.2922053622184121,0.0
user_657514,user,0.2774586018426942,0.0
user_264302,user,0.303404920672738,0.0
user_657522,user,0.1356473650588725,0.0
user_919674,user,0.4721779661803818,0.0
user_2176,user,0.266298551680076,0.0
user_2186,user,0.1452550103273447,0.0
user_264333,user,0.1570782246274829,0.0
user_919693,user,0.8007752564154028,0.0
user_919695,user,0.9088876436481276,0.0
user_657552,user,0.3159098724555524,0.0
user_657555,user,0.1337274999617511,0.0
user_788631,user,0.695617201330002,0.0
user_526487,user,0.195565560788794,0.0
user_526491,user,0.1190798562526342,0.0
user_657568,user,0.0974444429273381,0.0
user_657570,user,0.1251819156758819,0.0
user_2210,user,0.2876600974486868,0.0
user_919721,user,0.1407033736784718,0.0
user_919726,user,0.1296497578478996,0.0
user_657582,user,0.3105535674970686,0.0
user_788658,user,0.1903981946004693,0.0
user_133299,user,0.1522069887117056,0.0
user_2228,user,0.1462975693096468,0.0
user_919732,user,0.1345525171115038,0.0
user_2230,user,0.1683389008159957,0.0
user_2236,user,0.1406773298047346,0.0
user_2241,user,0.1360777059225503,0.0
user_657614,user,0.1249711508530248,0.0
user_657620,user,0.5108078276823541,0.0
user_395484,user,0.8436429201360915,1.0
user_919776,user,0.3636177784096083,0.0
user_264420,user,0.8628673992001107,1.0
user_788710,user,0.2136559312565964,0.0
