user_id,true_label,similarity_score,predicted_label,closest_cluster,svm_score,iso_score,knn_similarity,result
927050,0,0.4813816919136077,1,1,0.6324748228871107,0.026380682123451467,0.8730588070897781,FP
840687,0,0.4813617584030881,1,4,0.5620142716270448,0.039657259013022306,0.9718968478741133,FP
797524,0,0.4812501328128197,1,4,0.5601346655395075,0.03565014463190246,0.9795953000298582,FP
925666,0,0.48121966997043386,1,4,0.5619075640728433,0.036130736459398974,0.9754307284715518,FP
922396,0,0.4811498361555882,1,1,0.6131861792709279,0.006160273197798279,0.9163712329109441,FP
855615,0,0.4810869979280738,1,1,0.6148158752970972,0.0030418855897653887,0.9162436904665258,FP
888203,0,0.48093440816814625,1,1,0.616795621582836,0.004423334249542034,0.91192949834827,FP
992417,0,0.48091122669477965,1,1,0.6219523401068597,0.012396481225256698,0.9020839335386446,FP
906189,0,0.4808508081688877,1,4,0.5578231732058154,0.03507611715780635,0.9840790976250348,FP
908581,0,0.480807961659828,1,4,0.5597940648397114,0.03619289834925668,0.977297235429494,FP
919864,0,0.48072217407000256,1,4,0.5571718683055811,0.03756051643896235,0.982598881145003,FP
908747,0,0.48071943002614137,1,1,0.6114541641475874,0.008954680100268578,0.9246951782541482,FP
942728,0,0.48069248067477327,1,1,0.6134378075476964,0.004144093940628791,0.9117144169159057,FP
907435,0,0.4806789966931052,1,4,0.5598424022839544,0.03532726746135642,0.9775284144966623,FP
727842,0,0.4806528769347373,1,4,0.5659942625910457,0.039750973586684835,0.965448385353838,FP
919523,0,0.4806233493483136,1,4,0.558000739909129,0.03565014463190246,0.9818131158527463,FP
905118,0,0.48061482345626605,1,4,0.5595457544573688,0.037305096732526744,0.9764608986005604,FP
888872,0,0.4805852821545292,1,4,0.5583722066567353,0.03676179422728115,0.9802459310397499,FP
919557,0,0.480547165766388,1,4,0.5621125841951933,0.037423489187428056,0.9722197933690754,FP
837085,0,0.48053524216045446,1,4,0.5584346881040373,0.03507611715780635,0.9817283846546978,FP
924649,0,0.48052343103644685,1,4,0.5616199515187289,0.03746124485262162,0.9748824988174086,FP
707375,1,0.4804038423515594,1,4,0.5631022383941144,0.03730901127702899,0.9676128719923122,TP
951322,1,0.4803783971486851,1,4,0.5613581021164554,0.038358408070265394,0.9710320221952531,TP
812732,0,0.48033520853497486,1,4,0.5589169911127951,0.03507611715780635,0.9798146303883304,FP
939787,1,0.4803114295348817,1,1,0.6083800544504635,0.008234557121296206,0.9256234468199884,TP
950914,0,0.48028008498605934,1,4,0.5601910201059512,0.03570047507315032,0.9748929161898978,FP
975179,0,0.48027147387172475,1,1,0.6156442615829052,0.007490250255917019,0.9096055353693033,FP
527738,0,0.48025272871415386,1,4,0.5716294386422874,0.05776486242503511,0.9335937820229231,FP
927407,0,0.48025264901476095,1,4,0.5577589978364919,0.03539004374635264,0.9811812220231915,FP
840640,0,0.48022999515782805,1,4,0.5633866827588919,0.03751100409734302,0.9715082963877003,FP
807665,0,0.48020891106136365,1,4,0.5590103190335622,0.034785124274074826,0.9793876203001531,FP
805432,0,0.480208043146073,1,4,0.5640974630014134,0.04055272589805171,0.968224438535961,FP
949039,0,0.48019879454933334,1,4,0.5610811917024824,0.03620989785449828,0.9728173478097841,FP
858416,0,0.48018991711829645,1,4,0.5579661419766209,0.03490865865066426,0.9816256491230979,FP
811898,0,0.4801846625056792,1,4,0.5592985166216692,0.03676179422728115,0.9769104671716198,FP
760910,0,0.4801645394680116,1,4,0.5610700050140015,0.03676179422728115,0.9722582816666862,FP
802510,0,0.48015887022911247,1,4,0.5591508656635584,0.034785124274074826,0.9788812521171948,FP
956547,0,0.48014452383847417,1,1,0.6108143584723549,0.005098284550427736,0.9160358876977153,FP
864433,0,0.4801145001298282,1,4,0.5577990870058556,0.03507611715780635,0.9815369239067732,FP
980003,0,0.4800350854861264,1,4,0.5602674991385498,0.042775511919024074,0.9676935251521843,FP
996151,1,0.48000669506492005,1,1,0.6137234701628812,0.011862695410768254,0.9138401444474396,TP
996166,0,0.4799754751406709,1,1,0.6120686241186345,0.011715571082037916,0.907433392077694,FP
665825,0,0.4799626207894155,1,4,0.5534737997879207,0.07996921824798363,0.9520418910678914,FP
935258,0,0.47985783919778335,1,4,0.5616162038550907,0.037423489187428056,0.9706764381266656,FP
936182,0,0.4798195514102,1,4,0.5616673527949465,0.03625448724456407,0.9709000189175585,FP
944447,0,0.47981169460056083,1,4,0.561050237314081,0.03828456930086652,0.9725875657828413,FP
897883,0,0.47980683767201904,1,1,0.611316568430591,7.643616875466517e-05,0.9250562733016712,FP
936790,0,0.47970306814239927,1,4,0.559942226440324,0.03730533254525424,0.9716964189530978,FP
956255,0,0.4796809812147792,1,1,0.6132515523692517,0.0059357980903956544,0.9096318424555998,FP
980577,0,0.4796616972339167,1,1,0.6118252598334466,0.005528018053250886,0.9230921737946168,FP
993144,0,0.47963556882916,1,1,0.6105275861288681,0.0072749182946614055,0.9094600855260808,FP
919431,0,0.4796083071623983,1,1,0.6130884333622513,0.00492794325072167,0.9137482281354025,FP
894341,0,0.47950181120619567,1,4,0.5569124950820346,0.03565014463190246,0.9806017712936526,FP
798925,0,0.4794806389948151,1,4,0.5586266770189534,0.03778822030953316,0.9752247647554384,FP
992537,0,0.47947615196365856,1,1,0.6155702412878934,0.01067834712224496,0.9093826917305731,FP
835067,0,0.4794536766526529,1,4,0.5580355405093066,0.03716506783472011,0.9769217903152358,FP
948891,0,0.4793375003770254,1,4,0.5618629891736359,0.03945757647711321,0.9654355937172735,FP
921272,0,0.4793283224527799,1,4,0.556208630979667,0.03851798959835788,0.978747181844598,FP
954837,1,0.47926915514430346,1,4,0.5613898351915165,0.038617111333638994,0.9680131511828064,TP
968406,0,0.47921151327286843,1,4,0.5604923358964026,0.03681593937144191,0.969737880659966,FP
977907,0,0.4791774789243245,1,4,0.5604204692055665,0.039949687144395625,0.967185175447289,FP
970218,0,0.47914309879642614,1,1,0.615315217747881,0.008190583237569916,0.9121287250492991,FP
765620,0,0.47910097226297943,1,4,0.5586129596551179,0.036100296501056436,0.9751485805906915,FP
980733,1,0.47908237425034367,1,1,0.61043113076276,0.005645278380762612,0.920332452785691,TP
988146,0,0.479075724981144,1,1,0.6171542494664967,0.008774508043019942,0.901269201988605,FP
982922,0,0.47906848432451754,1,4,0.5600834375351579,0.03977862643796754,0.9672467060114271,FP
685615,0,0.4790669890534661,1,4,0.5622858606673935,0.036275734962010676,0.9654569549708001,FP
917032,0,0.47896257778731055,1,4,0.5563972046774125,0.035910333522687146,0.9794417197496221,FP
719546,0,0.47894030869265874,1,4,0.5561390075129815,0.04519820713400903,0.9732935361479115,FP
818239,0,0.47893813948838376,1,4,0.5566729656460953,0.039460104381611336,0.9761804004204564,FP
807295,0,0.4789336502460257,1,4,0.5568671324787434,0.03927499374253193,0.9759095357670626,FP
810417,0,0.4789291704107631,1,4,0.5630241404991206,0.04035380692044617,0.9666541751376708,FP
729628,0,0.47891880909090523,1,4,0.5593988685996355,0.03660304948742203,0.9721777847027786,FP
970275,0,0.4788797340439839,1,1,0.6174063317833631,0.005608298653464234,0.9015842591876528,FP
941868,0,0.4788672069333554,1,4,0.5591765619969654,0.037260682270642616,0.9703160105370643,FP
726530,0,0.4788570513053968,1,4,0.5595221164346162,0.03660304948742203,0.9716695802901635,FP
850573,0,0.47885200318149945,1,4,0.5570312007791958,0.036100296501056436,0.9777583627328847,FP
800430,0,0.47882865556299853,1,4,0.5569917321751058,0.038791175866391796,0.9756967315535082,FP
866538,0,0.4788224165754855,1,4,0.5560554592858887,0.040261216737244136,0.9766110291798559,FP
858063,0,0.4787855617166542,1,4,0.5569671888276904,0.036100296501056436,0.9776602582773858,FP
618672,1,0.47878547108199787,1,4,0.5601095525251996,0.04075980739430851,0.96703486705643,TP
816163,0,0.47878240833066954,1,4,0.556716384323957,0.038791175866391796,0.9761283494561318,FP
818425,1,0.47877122166187774,1,4,0.5566737163382814,0.038791175866391796,0.9761801450216878,TP
889152,0,0.4787402447531335,1,4,0.5616002392443185,0.03943560407148559,0.9688133475527094,FP
880257,0,0.47866787109787284,1,4,0.5558644203158389,0.040261216737244136,0.9764654662517156,FP
865602,0,0.47864368931601603,1,4,0.5566937682355725,0.03639178761691106,0.9774177688832355,FP
742487,0,0.47863008400646967,1,4,0.5583605477659066,0.03865558207727613,0.9720820748314531,FP
977725,0,0.47862356422318997,1,1,0.612854309441806,0.007875648343995678,0.907874514057569,FP
819427,0,0.47858310402991877,1,4,0.557274628213092,0.04293155054908031,0.970513144714329,FP
949760,0,0.4785236683233436,1,4,0.5562713404407794,0.034987694321561194,0.9785584897058675,FP
873108,0,0.4784930753444549,1,4,0.556512400014604,0.03639178761691106,0.9772387365732869,FP
881810,0,0.4783659991395792,1,4,0.5562843682915156,0.03670625170420564,0.9769501858722224,FP
825680,0,0.4783576369598337,1,4,0.5559330671113115,0.04096557636509818,0.97486531740961,FP
708123,0,0.4783241517075816,1,4,0.557535743606727,0.040008454191488324,0.9720880827801818,FP
963477,0,0.47826691896707235,1,4,0.5605506597198242,0.03944991160324995,0.967657076328922,FP
932250,0,0.47825755848334206,1,1,0.5949913529511438,0.0033192489490102436,0.9597896495752994,FP
631466,0,0.47823529657695546,1,4,0.560644852316542,0.03759345938242859,0.96578572636906,FP
993030,0,0.47821507266878793,1,4,0.5581833754369714,0.04196510457381732,0.9652347088785087,FP
982786,0,0.4781602205703098,1,4,0.5598816466686044,0.04099091003292885,0.9661242445751241,FP
867652,1,0.47815232701779775,1,4,0.5555484128015488,0.038791175866391796,0.9762780096688499,TP
885429,0,0.4781330713304449,1,4,0.5561996822827053,0.036100296501056436,0.9768295475995996,FP
580206,0,0.4781163919914529,1,4,0.5656996955693905,0.03633641483025852,0.9532455065840177,FP
773238,0,0.47807962205567467,1,4,0.5562139025046771,0.03914373199031541,0.9748304948622492,FP
829150,0,0.4780707473558934,1,1,0.5981521494371046,0.0068300321254631076,0.9518452647778551,FP
803210,0,0.478062116068527,1,4,0.5557471490818805,0.03953562498934363,0.9754012120801162,FP
991232,0,0.47806175356524583,1,1,0.6244781445858127,0.017407753658565207,0.887722896671644,FP
895925,0,0.47805735241583236,1,4,0.5554137556596832,0.039611029895638056,0.9755293427900579,FP
879503,0,0.47802845384826503,1,4,0.5558519713341123,0.04272343323878551,0.97176439887398,FP
814023,0,0.4780105375465795,1,4,0.555591272254591,0.03953562498934363,0.975545428198712,FP
648503,0,0.47800968990543946,1,4,0.565240188347825,0.04226539098555335,0.9578469944841455,FP
881811,0,0.4779910963887497,1,4,0.555186110119671,0.03927499374253193,0.9759889829242023,FP
876918,0,0.47798329329988887,1,4,0.5553225711605964,0.038791175866391796,0.9761247481882395,FP
613420,0,0.4779623520641478,1,4,0.5624120076192588,0.03764906589855081,0.960295430990193,FP
1002338,0,0.4778891081461554,1,4,0.5597392034946141,0.040738854524100136,0.9629567562305655,FP
839816,0,0.4778421330711455,1,4,0.5550358818218284,0.03953562498934363,0.9761168771179372,FP
995645,0,0.4777511437499704,1,4,0.5551231091522653,0.042962989150992344,0.970385434557117,FP
890698,0,0.4776311259899698,1,4,0.5535949539676467,0.04391850956793418,0.9752733345301237,FP
755909,0,0.47762164625119796,1,1,0.6041476232996495,0.002882410770770305,0.9412183498184066,FP
989840,0,0.47755522090461167,1,1,0.6105896530354434,0.006381634458198366,0.9130878172554229,FP
589178,0,0.47755099091523845,1,4,0.564016024397976,0.03764906589855081,0.9545635055678099,FP
900925,0,0.47747759767295095,1,4,0.5546665593752135,0.03927499374253193,0.9751588847891619,FP
985330,0,0.4774767481777007,1,1,0.5946531492435692,0.0021807194569060245,0.957011404469146,FP
750848,0,0.47740805973986694,1,4,0.5553799690470451,0.03952417701773979,0.974437374781713,FP
1000538,0,0.4772777082020425,1,1,0.6050424781416994,0.0030305156219872093,0.9226184628665152,FP
980704,0,0.47725840967287103,1,4,0.5561772388116952,0.03625372377825231,0.9722455090756529,FP
587824,0,0.4772203311325316,1,4,0.5662284801357954,0.04753499502273926,0.949550108676298,FP
873234,0,0.47712716898652696,1,4,0.5609417920777496,0.0411107702631643,0.9645546253110056,FP
830618,0,0.4771124913925818,1,4,0.5542477109899222,0.04001990933637704,0.9752840762636998,FP
913042,0,0.4771040543754442,1,4,0.5542959470361263,0.039460104381611336,0.9743407762078438,FP
893782,0,0.4770744372348982,1,1,0.6132939793146958,0.0054614288598166276,0.8957143671661344,FP
991492,1,0.47698639262103304,1,1,0.6087457889325556,0.007684521998530742,0.9132536623150604,TP
562342,0,0.47696177629593456,1,4,0.5614450983407063,0.03945723234298671,0.9582761052524382,FP
553105,0,0.4769131664305363,1,4,0.5622446879486589,0.04075980739430851,0.9554043389628029,FP
1000008,1,0.47688866072279495,1,4,0.5557181013212366,0.03938518391502108,0.9688048900501349,TP
996178,0,0.4768318034703794,1,4,0.5560409306725362,0.03625372377825231,0.9709299170383233,FP
686174,0,0.4768281290055099,1,1,0.6187692371522356,0.004721064456396817,0.8842795601827284,FP
905255,0,0.4766905168043091,1,4,0.5534035837457033,0.03953562498934363,0.9752681830787702,FP
945188,0,0.476657390029833,1,4,0.5602136602162117,0.043511079548985115,0.9610808209920756,FP
877220,0,0.47661018810083783,1,4,0.5603082011136834,0.044496267305935845,0.9618098015746946,FP
911310,0,0.4765407128015532,1,4,0.5531632577977503,0.04001990933637704,0.9747275685354486,FP
997836,1,0.4765396488521585,1,1,0.5923841961463217,0.0038512320049443067,0.9564243716605766,TP
776573,0,0.4765386607040693,1,4,0.5527190109434384,0.04275806466086245,0.975435155338538,FP
986520,1,0.47650008146096673,1,1,0.6248810072727347,0.025206885781636445,0.8833353518285563,TP
645464,0,0.4764943925649478,1,4,0.5560749159739825,0.04097943195016925,0.969019432134833,FP
935237,0,0.4764433507670828,1,1,0.6078892923506758,0.005210776671076116,0.9215973798859001,FP
945969,0,0.47643555337724675,1,1,0.5961353219213237,0.0023908579222554774,0.9480131179216286,FP
757527,0,0.47640533558367665,1,4,0.5538775412115946,0.03962777077768362,0.9744781806610223,FP
564650,0,0.4763984946755564,1,4,0.5588336560906593,0.04003374799953579,0.9629100431002623,FP
807232,0,0.47639842118260917,1,4,0.5531717855500404,0.04020519844907097,0.9754126305635072,FP
617067,0,0.4763957752221236,1,1,0.6131279645922191,0.00554506613940457,0.9065477281970918,FP
993150,0,0.47638822480057696,1,1,0.5933484930001393,0.0029213144809011127,0.9556582441616844,FP
941218,1,0.4763670409967276,1,4,0.554568627766912,0.03630321338487606,0.9734327154796323,TP
824262,0,0.4763181929564254,1,4,0.5522113414303457,0.0419539573382352,0.9766258182488534,FP
963415,0,0.4763149702587307,1,1,0.6133170022490256,0.007978936984878246,0.9068114732225476,FP
986951,0,0.47626771973547366,1,1,0.5991877753288112,0.0021359793891875738,0.9395337828520586,FP
551321,0,0.47624761793162634,1,4,0.5608481402590327,0.04020232364138284,0.9570917323943278,FP
779611,0,0.4762389931117214,1,4,0.5535923708725105,0.03901951661601677,0.975049762602395,FP
812255,0,0.4761777701913114,1,4,0.5530054943594664,0.03941134659884369,0.9756707548045883,FP
947706,0,0.47616631231520223,1,1,0.6074064924673597,0.005286757100725024,0.9213456066358301,FP
828997,0,0.4761652977269245,1,4,0.560953630694252,0.04432076867193396,0.9602193685415683,FP
903352,0,0.47614300890925343,1,1,0.6061498354633656,0.0028270492383666948,0.9220701334719366,FP
900254,0,0.47613605845732554,1,1,0.6042996713533675,0.004281630106480135,0.9203808881876692,FP
787162,0,0.4761144905567287,1,4,0.5523449198382377,0.04100708319368442,0.9763775406412551,FP
543860,0,0.4761081084408298,1,1,0.6292879571932016,0.00590381079983175,0.8676685435048505,FP
781479,0,0.4760844599705869,1,4,0.5598084435700926,0.054215541724414375,0.9553448572243405,FP
777219,0,0.47607835743518917,1,1,0.6042275743097998,0.0036850679789085655,0.9271598414876278,FP
875984,0,0.47607807332706414,1,1,0.6075425973846224,0.007957777765258554,0.9140939622630647,FP
595013,0,0.4760577944244,1,4,0.5569958310143239,0.04159588511700133,0.9648654958659236,FP
724126,0,0.47599331305617776,1,1,0.600965109595376,0.0038851171804601924,0.9397564571937881,FP
930986,0,0.4759868738281992,1,1,0.5995168767968552,0.003298215044804833,0.9415731354359882,FP
704925,0,0.4759727260671365,1,4,0.5539037702641448,0.041164398729860344,0.9723838614700855,FP
497811,0,0.4759617592506802,1,4,0.5718455218277327,0.03981433569602214,0.9285546169960508,FP
905454,0,0.4759557884243699,1,4,0.5520791155863817,0.03953562498934363,0.9759907313290537,FP
930998,0,0.47595459526848594,1,4,0.5514128558989206,0.043166693954476136,0.9739190714859737,FP
926731,0,0.4759373046875391,1,4,0.5528143961854901,0.03953562498934363,0.9736322783941939,FP
986398,0,0.4759319982095931,1,1,0.5964056818000898,0.0030269491383410506,0.9468230281703668,FP
932283,0,0.4758812660047906,1,4,0.552325969722116,0.10196839183523725,0.9151907976976608,FP
441553,0,0.47586235981978825,1,4,0.5623815363441332,0.09966695287514316,0.8988955289997669,FP
661221,0,0.47585685736603955,1,4,0.567333408931061,0.03893771423288146,0.9392895001833105,FP
993424,1,0.4758117907454346,1,1,0.592498992282339,0.002720993040091315,0.9534070074589492,TP
823690,0,0.4757605267975713,1,4,0.5507606506021472,0.04243975700930657,0.9779701376172792,FP
735077,0,0.47572508549625536,1,4,0.5529817721715888,0.03952417701773979,0.9747607242193101,FP
820815,0,0.4756886745322825,1,4,0.5516455075004774,0.04001990933637704,0.9769878464802305,FP
991861,0,0.47568685690514134,1,1,0.5964077931568499,0.0074092519957031705,0.9427952225332836,FP
603193,0,0.47567973814743697,1,1,0.6179854476792258,0.005853659446156802,0.9007531891003872,FP
883596,0,0.4756657141420383,1,4,0.5514455318084084,0.03941134659884369,0.977094739035566,FP
785975,0,0.4756451072980839,1,4,0.5521752804643028,0.03941134659884369,0.9762786025858844,FP
781522,0,0.47560211185308865,1,4,0.5520770327706973,0.03941134659884369,0.9762857631881576,FP
933279,0,0.4755358163300569,1,1,0.6082896087217257,0.004705350091072105,0.9174916204681011,FP
819171,0,0.4754794910176536,1,4,0.5514934979723657,0.03941134659884369,0.9770505641483551,FP
846543,0,0.47540552136893427,1,4,0.5508754399570805,0.03953562498934363,0.9779772619395812,FP
846948,0,0.4754053512298154,1,4,0.5508750492527944,0.03953562498934363,0.9779773621807807,FP
969197,1,0.4753694057869893,1,1,0.6064718759557455,0.005286757100725024,0.9186939878724805,TP
866396,0,0.4752400586305508,1,4,0.5505058830477486,0.03953562498934363,0.9781453718400883,FP
872077,1,0.4752363867390659,1,4,0.5503142782666528,0.04001990933637704,0.9780539682211001,TP
810041,0,0.47523279551917075,1,1,0.6085481258424339,0.001588597987440743,0.9093769884597938,FP
715445,0,0.47514901467827697,1,4,0.5503404077744646,0.04424401615635725,0.9753875167968407,FP
789644,0,0.4751374891680433,1,4,0.5604339886958677,0.04547473387430547,0.9574673579246616,FP
981622,0,0.4750982444848916,1,1,0.6059395707853549,0.005851344956181144,0.9181043150787902,FP
794179,1,0.4750704789017881,1,4,0.5504837791485445,0.04001990933637704,0.9779265170425206,TP
724423,0,0.4750265356622916,1,4,0.5511658986306764,0.04510194945843155,0.9725925676443737,FP
