node_id,node_type,risk_score,label
user_131452,user,0.1565943514973801,0.0
user_381,user,0.3111926017378567,0.0
user_917886,user,0.8226053772184617,0.0
user_393603,user,0.2422004565136211,0.0
user_786820,user,0.2312253285775178,0.0
user_917893,user,0.841836401429538,0.0
user_391,user,0.5393877694416225,0.0
user_655752,user,0.1800297237264095,0.0
user_131464,user,0.1374623432296787,0.0
user_403,user,0.2025964928177334,0.0
user_405,user,0.4395854357027159,0.0
user_655768,user,0.2586510603464478,0.0
user_131481,user,0.1466801572046756,0.0
user_413,user,0.2733784501288092,0.0
user_917922,user,0.2493570255389567,0.0
user_262562,user,0.3652385236897786,0.0
user_655783,user,0.1321978546119413,0.0
user_917931,user,0.4243445452948055,0.0
user_433,user,0.178244414011598,0.0
user_524727,user,0.1615010445845165,0.0
user_524729,user,0.6136226179163679,0.0
user_442,user,0.3749508237888789,0.0
user_524731,user,0.1265272359578454,0.0
user_393673,user,0.1626111098874603,0.0
user_460,user,0.5255908513277185,0.0
user_262609,user,0.4084718935094429,0.0
user_524757,user,0.1408625809300115,0.0
user_917988,user,0.1654593642150627,0.0
user_655845,user,0.2121901279550049,0.0
user_489,user,0.1513811492691445,0.0
user_917994,user,0.4502673634565551,0.0
user_491,user,0.2070441795444574,0.0
user_131566,user,0.4654613744000751,0.0
user_917998,user,0.2132891814771247,0.0
user_918003,user,0.189300143557783,0.0
user_131572,user,0.1605308774188995,0.0
user_786936,user,0.2565805930760867,0.0
user_508,user,0.4279385875721026,0.0
user_262659,user,0.1212136463749489,0.0
user_918020,user,0.1501642222599254,0.0
user_517,user,0.2843065801510995,0.0
user_131589,user,0.1248292880699405,0.0
user_918022,user,0.2130161725721919,0.0
user_786951,user,0.8467269912785816,0.0
user_918025,user,0.1567442460200473,0.0
user_393738,user,0.4325040698999098,0.0
user_786963,user,0.2820509386832175,0.0
user_393754,user,0.4578925776246615,0.0
user_538,user,0.2111864340053046,0.0
user_541,user,0.1873026168934747,0.0
user_550,user,0.1792305739933875,0.0
user_524843,user,0.276900854811074,0.0
user_918059,user,0.1940718608786621,0.0
user_559,user,0.3724628857672056,0.0
user_524847,user,0.3246030594605845,0.0
user_786992,user,0.1735525725651218,0.0
user_918064,user,0.2716266980419669,0.0
user_918067,user,0.200377230027963,0.0
user_564,user,0.1327762525430859,0.0
user_262710,user,0.1263638423103559,0.0
user_524854,user,0.2218679609976584,0.0
user_131646,user,0.3381064977839301,0.0
user_787007,user,0.1507179947730288,0.0
user_918078,user,0.1737733610363971,0.0
user_576,user,0.1434364756230657,0.0
user_578,user,0.3586447788091994,0.0
user_787014,user,0.1233173292596235,0.0
user_918087,user,0.4809769066893405,0.0
user_524870,user,0.4745226159425322,0.0
user_587,user,0.1826242442191764,0.0
user_787020,user,0.4534423490987465,0.0
user_589,user,0.2047423235788764,0.0
user_131662,user,0.18225450882935,0.0
user_787024,user,0.2776960556686237,0.0
user_131667,user,0.4001273136942815,0.0
user_918103,user,0.2560404099435734,0.0
user_918105,user,0.211822667912191,0.0
user_262745,user,0.1759265777404832,0.0
user_655962,user,0.1524787349274103,0.0
user_606,user,0.2179168215599064,0.0
user_918117,user,0.1288156098426953,0.0
user_393831,user,0.2559894079986414,0.0
user_131691,user,0.1340294001840401,0.0
user_655985,user,0.1480826251602173,0.0
user_918131,user,0.162112091949799,0.0
user_630,user,0.1751161135718454,0.0
user_640,user,0.2125234098479485,0.0
user_918150,user,0.2168171231957568,0.0
user_918154,user,0.7132327948888574,0.0
user_262796,user,0.1837366685854022,0.0
user_655,user,0.3519403636592669,0.0
user_262805,user,0.2514139848615265,0.0
user_918166,user,0.7600442736939167,0.0
user_674,user,0.1868866598789585,0.0
user_787107,user,0.2434923727052693,0.0
user_131752,user,0.1756308275181096,0.0
user_787116,user,0.1385414623707121,0.0
user_918189,user,0.2590153204713328,0.0
user_131758,user,0.3452682727842643,0.0
user_262834,user,0.3027307894387086,0.0
user_918202,user,0.1892962536211022,0.0
user_698,user,0.1042710309565597,0.0
user_262847,user,0.1711795492041879,0.0
user_706,user,0.1241901938236395,0.0
user_918213,user,0.1165411659145774,0.0
user_656069,user,0.3061913736837647,0.0
user_131789,user,0.246494248650356,0.0
user_262861,user,0.4076684766742373,0.0
user_656079,user,0.1802851231285492,0.0
user_131797,user,0.2155597114083973,0.0
user_656086,user,0.1622129269681146,0.0
user_787162,user,0.824962639196615,0.0
user_131814,user,0.1687006186250335,0.0
user_744,user,0.2398314113745547,0.0
user_787177,user,0.6666871754837379,0.0
user_750,user,0.325914745110734,0.0
user_656111,user,0.1979749803691091,0.0
user_756,user,0.4645664813262438,0.0
user_131828,user,0.4266790526900953,0.0
user_918263,user,0.150126919023969,0.0
user_393980,user,0.4219941145115772,0.0
user_787202,user,0.3828438425289021,0.0
user_774,user,0.1826292216356657,0.0
user_918279,user,0.2372677949980656,0.0
user_918283,user,0.3587680079563679,0.0
user_918285,user,0.9537751535038452,1.0
user_131854,user,0.2275789504701348,0.0
user_918302,user,0.1627111815163393,0.0
user_656160,user,0.1479826862484864,0.0
user_801,user,0.3033103503450547,0.0
user_262955,user,0.221373658151042,0.0
user_131887,user,0.2344367668572157,0.0
user_816,user,0.1961857381234338,0.0
user_918321,user,0.2737238430269435,0.0
user_824,user,0.1287446874344556,0.0
user_833,user,0.1708302145326822,0.0
user_834,user,0.1643351048530906,0.0
user_837,user,0.2547046290514675,0.0
user_131913,user,0.1495681810762198,0.0
user_131915,user,0.2051033714354932,0.0
user_656203,user,0.1353427691453899,0.0
user_918348,user,0.6274510725904623,0.0
user_846,user,0.1742799609640183,0.0
user_918353,user,0.3085320146310323,0.0
user_918355,user,0.2429475625741892,0.0
user_131925,user,0.1528084170847552,0.0
user_918359,user,0.1463110315078966,0.0
user_131928,user,0.1989236478707016,0.0
user_131931,user,0.2254719478074396,0.0
user_394080,user,0.4388008307185058,0.0
user_656228,user,0.3964279967917723,0.0
user_918375,user,0.9102007161325986,0.0
user_918376,user,0.3911946545466596,0.0
user_131944,user,0.4013556758556284,0.0
user_918382,user,0.1933912139443653,0.0
user_787311,user,0.1340777624359876,0.0
user_918384,user,0.2509267484144066,0.0
user_131955,user,0.2171736602585403,0.0
user_918387,user,0.8847210396199763,1.0
user_787324,user,0.2143681036144246,0.0
user_131965,user,0.1642993217865345,0.0
user_898,user,0.138228060426041,0.0
user_899,user,0.3066726186445252,0.0
user_918412,user,0.4706308961806966,0.0
user_263055,user,0.6775314949734228,0.0
user_525199,user,0.1838087337006899,0.0
user_656274,user,0.2691140803461838,0.0
user_656279,user,0.4895192605617378,0.0
user_918432,user,0.1260600182090638,0.0
user_918437,user,0.2319596472349231,0.0
user_132006,user,0.1497956861754484,0.0
user_263081,user,0.1468485052692296,0.0
user_787374,user,0.2656416088535874,0.0
user_132015,user,0.1409676806613314,0.0
user_263093,user,0.5009637846004815,0.0
user_950,user,0.1729386476682457,0.0
user_787386,user,0.1840849517628187,0.0
user_918463,user,0.2824127704694409,0.0
user_525252,user,0.3060307734687024,0.0
user_787408,user,0.1251442157560904,0.0
user_787414,user,0.1917614807419523,0.0
user_263145,user,0.6181214392253909,0.0
user_525295,user,0.1351464931961161,0.0
user_918518,user,0.1641966530120517,0.0
user_1021,user,0.1242760912887109,0.0
user_787456,user,0.2222068998591984,0.0
user_525314,user,0.2314370770880577,0.0
user_1027,user,0.1785922789658826,0.0
user_918533,user,0.1594179472632012,0.0
user_1047,user,0.1945915641605581,0.0
user_1056,user,0.1851729925210618,0.0
user_918561,user,0.3340497754263052,0.0
user_787490,user,0.1650037668870677,0.0
user_1066,user,0.1513905436882495,0.0
user_1067,user,0.2922103322408741,0.0
user_263219,user,0.151233008604985,0.0
user_263222,user,0.1672550843154996,0.0
user_1090,user,0.1362208418293562,0.0
user_787524,user,0.1351227010417772,0.0
user_787525,user,0.116647001767622,0.0
user_918600,user,0.5909350975026386,0.0
user_394317,user,0.1099965718622991,0.0
user_656463,user,0.354414571261386,0.0
user_918608,user,0.1452710768689979,0.0
user_525398,user,0.1356597308506631,0.0
user_918619,user,0.2900265201231845,0.0
user_263263,user,0.7718414415907214,0.0
user_525413,user,0.1417432476674564,0.0
user_394342,user,0.2715711042007289,0.0
user_394343,user,0.1928370246747691,0.0
user_918632,user,0.7358927582051095,0.0
user_787565,user,0.2701370406961534,0.0
user_918641,user,0.3731140792409782,0.0
user_918644,user,0.1209961821936101,0.0
user_525429,user,0.1868855722465104,0.0
user_787573,user,0.349431633340387,0.0
user_787576,user,0.2443185222302966,0.0
user_656505,user,0.1280190097155042,0.0
user_918649,user,0.5665376857786472,0.0
user_1140,user,0.2120175745361219,0.0
user_132225,user,0.2383488404259128,0.0
user_918658,user,0.1874431781466609,0.0
user_918657,user,0.2886802839066449,0.0
user_1155,user,0.1053040571608907,0.0
user_132229,user,0.1829151315219571,0.0
user_1158,user,0.1778995542808771,0.0
user_918660,user,0.2120037460291119,0.0
user_918664,user,0.916133511225668,1.0
user_918667,user,0.2116800946393663,0.0
user_1164,user,0.2053469661262909,0.0
user_918673,user,0.2180687005502433,0.0
user_656530,user,0.3602907765066786,0.0
user_918675,user,0.3071041752052112,0.0
user_525461,user,0.2018961390291252,0.0
user_918677,user,0.3069881156154485,0.0
user_918686,user,0.3504355779618341,0.0
user_918701,user,0.6276150214057051,0.0
user_1198,user,0.3109758481791184,0.0
user_525486,user,0.2061666718332203,0.0
user_918704,user,0.4524542066668912,0.0
user_525490,user,0.2008513725346191,0.0
user_787635,user,0.1842077790855677,0.0
user_918710,user,0.8409708396040307,1.0
user_1207,user,0.4115566367672595,0.0
user_263351,user,0.1754966198098398,0.0
user_394424,user,0.6896336414953812,0.0
user_918714,user,0.3797786506841734,0.0
user_1211,user,0.1187224377953966,0.0
user_918716,user,0.623613498019226,0.0
user_1212,user,0.1453267291915788,0.0
user_394426,user,0.2785316635810281,0.0
user_1221,user,0.225587723489468,0.0
user_263367,user,0.3757275212448326,0.0
user_918729,user,0.3860168846339683,0.0
user_787661,user,0.2061174554000567,0.0
user_1239,user,0.1696860817572349,0.0
user_394458,user,0.2190932621548302,0.0
user_263389,user,0.1646952178539583,0.0
user_787677,user,0.1246601233547074,0.0
user_132319,user,0.1351608401928785,0.0
user_1250,user,0.2081331056990492,0.0
user_394469,user,0.5155834605873602,0.0
user_787692,user,0.2177110926148707,0.0
user_525549,user,0.1374895562759805,0.0
user_918764,user,0.3650360183255398,0.0
user_394479,user,0.3027322728150931,0.0
user_918767,user,0.8859977919125355,0.0
user_787695,user,0.2253485673661658,0.0
user_787699,user,0.1678473431450991,0.0
user_656628,user,0.1792315555905555,0.0
user_918773,user,0.1436039187587834,0.0
user_525561,user,0.2717613510412233,0.0
user_394495,user,0.2327468180528006,0.0
user_1284,user,0.1190126871452404,0.0
user_787718,user,0.1841386016234607,0.0
user_1289,user,0.1721034138229541,0.0
user_525580,user,0.1317462032982498,0.0
user_1296,user,0.1545222508718096,0.0
user_1311,user,0.2157106157634157,0.0
user_1318,user,0.2318696038502533,0.0
user_1323,user,0.3333821700079004,0.0
user_656688,user,0.6438760921402323,0.0
user_918833,user,0.5607311279953548,0.0
user_1328,user,0.2068426054617047,0.0
user_525620,user,0.2730054946657709,0.0
user_656693,user,0.1678381955067454,0.0
user_263478,user,0.3185246951725146,0.0
user_787767,user,0.5557697335425851,0.0
user_132406,user,0.1561134908788717,0.0
user_1336,user,0.2520407506258769,0.0
user_918843,user,0.9758576032574552,1.0
user_656702,user,0.1620959215351456,0.0
user_918848,user,0.1393899945841221,0.0
user_1345,user,0.1507285737513096,0.0
user_918849,user,0.8430935960319413,0.0
user_787780,user,0.2019350196597748,0.0
user_1348,user,0.3201802162814761,0.0
user_918854,user,0.5843906105293816,0.0
user_787781,user,0.3758517559138902,0.0
user_525651,user,0.7813832620927987,0.0
user_656724,user,0.2712564749653955,0.0
user_787795,user,0.2046659536967812,0.0
user_918870,user,0.1356684686096046,0.0
user_656729,user,0.1498648943444617,0.0
user_1375,user,0.2782640483468578,0.0
user_132447,user,0.2829802504775467,0.0
user_918895,user,0.1706951358944589,0.0
user_1403,user,0.1650542750635415,0.0
user_656763,user,0.1510852175015918,0.0
user_1409,user,0.1285843845026986,0.0
user_1411,user,0.2382496433055886,0.0
user_394627,user,0.6852269156726344,0.0
user_132485,user,0.1273953080517734,0.0
user_525704,user,0.1367365252057984,0.0
user_656781,user,0.4153212370281942,0.0
user_394640,user,0.3365775833696232,0.0
user_1424,user,0.2995128589639678,0.0
user_525724,user,0.169348852553236,0.0
user_1439,user,0.4446559578847986,0.0
user_132512,user,0.1240426129548335,0.0
user_918947,user,0.3703504432780523,0.0
user_787877,user,0.251010193289437,0.0
user_787879,user,0.8671729508028987,0.0
user_394668,user,0.7797750227056911,0.0
user_656813,user,0.1644341898955147,0.0
user_525746,user,0.1989164479442322,0.0
user_918967,user,0.5528267557093606,0.0
user_1466,user,0.1748142370051846,0.0
user_1471,user,0.2776754070764633,0.0
user_918975,user,0.4130378121786521,0.0
user_132543,user,0.5906574152100131,0.0
user_918978,user,0.2860404314141782,0.0
user_1476,user,0.1381285589192609,0.0
user_525765,user,0.1630510943633388,0.0
user_918981,user,0.3719087040168105,0.0
user_525767,user,0.1479449373249616,0.0
user_132550,user,0.1572113548917071,0.0
user_1481,user,0.7211272159424528,1.0
user_394706,user,0.7126833118459394,0.0
user_656852,user,0.1204151827383633,0.0
user_787926,user,0.1500591587479304,0.0
user_525784,user,0.3431852923472213,0.0
user_132574,user,0.2605144593540702,0.0
user_919009,user,0.1803031005711856,0.0
user_1507,user,0.2943531620661328,0.0
user_525798,user,0.1639431377924493,0.0
user_1524,user,0.173217660987569,0.0
user_656884,user,0.2168598494362154,0.0
user_1527,user,0.203719051723388,0.0
user_919033,user,0.2095352508875443,0.0
user_263676,user,0.1935785339898369,0.0
user_919036,user,0.1785637765406482,0.0
user_525824,user,0.2085823046110454,0.0
user_525831,user,0.2329002795791259,0.0
user_394759,user,0.4146834167084682,0.0
user_1546,user,0.2436513676747477,0.0
user_656909,user,0.174014393097791,0.0
user_525838,user,0.1272751059479503,0.0
user_1555,user,0.2762219150063392,0.0
user_132629,user,0.1316756918780733,0.0
user_919063,user,0.5180316146359929,0.0
user_919066,user,0.1060854858995908,0.0
user_525858,user,0.2671553385569567,0.0
user_656938,user,0.3035158251276619,0.0
user_788012,user,0.493817867290879,0.0
user_788013,user,0.1654868614619122,0.0
user_1582,user,0.3453206700762948,0.0
user_394800,user,0.1746303329179558,0.0
user_656946,user,0.2035498036757693,0.0
user_919090,user,0.1971756495392818,0.0
user_1588,user,0.1678692433991341,0.0
user_1596,user,0.1358232478785301,0.0
user_525885,user,0.3159277344479637,0.0
user_263744,user,0.5132354169436864,0.0
user_919108,user,0.202010785312241,0.0
user_1606,user,0.2442862963118763,0.0
user_656967,user,0.1447967886528151,0.0
user_656969,user,0.5655306501313853,0.0
user_919114,user,0.1238195054307336,0.0
user_788047,user,0.4915132610650769,0.0
user_1621,user,0.2316495683136415,0.0
user_919126,user,0.1253344842636826,0.0
user_525912,user,0.1930329012697116,0.0
user_919141,user,0.129953673643804,0.0
user_525928,user,0.154079683673474,0.0
user_132714,user,0.155490502029609,0.0
user_919151,user,0.7773223876802642,0.0
user_263793,user,0.1574206882590338,0.0
user_919155,user,0.2753104896679856,0.0
user_525941,user,0.1714633092085827,0.0
user_657017,user,0.1529883139171348,0.0
user_919167,user,0.6179041102555292,0.0
user_394879,user,0.1762273590565864,0.0
user_1667,user,0.1637941882262196,0.0
user_394887,user,0.1933250719479786,0.0
user_1672,user,0.1151270151816927,0.0
user_525961,user,0.6996661359183344,0.0
user_788114,user,0.8076172212634001,0.0
user_525973,user,0.1235073544001215,0.0
user_1686,user,0.3493018367259966,0.0
user_919205,user,0.6518675346144477,0.0
user_919209,user,0.1448635452713471,0.0
user_394922,user,0.7011716431767565,0.0
user_263853,user,0.1116919079566421,0.0
user_526000,user,0.4193586361968217,0.0
user_919223,user,0.1646556600239935,0.0
user_1722,user,0.162173643606852,0.0
user_657093,user,0.3579123672819161,0.0
user_1733,user,0.2823711313408532,0.0
user_1736,user,0.3910404984819862,0.0
user_1748,user,0.1668316957351676,0.0
user_657109,user,0.1386290286382427,0.0
user_657113,user,0.6364547866212226,0.0
user_132827,user,0.191867076094951,0.0
user_919262,user,0.3091403968238744,0.0
user_657121,user,0.2302876469599808,0.0
user_919268,user,0.4375181898209356,0.0
user_1765,user,0.1306812880967402,0.0
user_526054,user,0.2314640987574842,0.0
user_132839,user,0.1338655532437315,0.0
user_132840,user,0.1632089967792973,0.0
user_919281,user,0.6791367698572706,0.0
user_132852,user,0.6497549278716211,0.0
user_657143,user,0.4211125276059115,0.0
user_132856,user,0.2072088964881988,0.0
user_919289,user,0.1540695661346391,0.0
user_657154,user,0.1486309216492486,0.0
user_526083,user,0.2159825825576993,0.0
user_1796,user,0.271770774153077,0.0
user_919301,user,0.6797822792953541,0.0
user_919307,user,0.5828154963843515,0.0
user_657181,user,0.1181592680070124,0.0
user_1828,user,0.2099245482560384,0.0
user_526119,user,0.1723579833650238,0.0
user_919336,user,0.8072087196064888,0.0
user_657192,user,0.6872368240098975,0.0
user_788268,user,0.865140567891573,1.0
user_919341,user,0.8458766637255273,0.0
user_919343,user,0.2169842661111633,0.0
user_132913,user,0.2673708089649719,0.0
user_788277,user,0.6905237485335999,0.0
user_1847,user,0.1795630385828574,0.0
user_1850,user,0.157283982395947,0.0
user_788283,user,0.2073915136804505,0.0
user_263996,user,0.1596000735026768,0.0
user_657215,user,0.4892447516552778,0.0
user_919366,user,0.5452705233644571,0.0
user_788295,user,0.2619444397880325,0.0
user_919368,user,0.4141416707389427,0.0
user_919381,user,0.5348791904868017,0.0
user_1881,user,0.1836555318907048,0.0
user_264029,user,0.2498217811786759,0.0
user_919390,user,0.7725425984305351,0.0
user_132962,user,0.1385933871516959,0.0
user_264034,user,0.2306658297631726,0.0
user_919397,user,0.3850291418673223,0.0
user_788325,user,0.8273738883070656,0.0
user_132966,user,0.211682022964733,0.0
user_657254,user,0.1536861521532728,0.0
user_132970,user,0.3775191899191922,0.0
user_132971,user,0.2405362572708353,0.0
user_395116,user,0.446488924632162,0.0
user_657261,user,0.1372068369717938,0.0
user_919409,user,0.3143141204748932,0.0
user_526194,user,0.1841870747188753,0.0
user_919410,user,0.796623839322489,0.0
user_919419,user,0.629211008714586,0.0
user_788348,user,0.4863091037835685,0.0
user_1917,user,0.2900143153428087,0.0
user_1919,user,0.3579082845299552,0.0
user_919431,user,0.7823981445705446,0.0
user_1931,user,0.2536623903933798,0.0
user_264076,user,0.2417395108129265,0.0
user_264077,user,0.77895568045457,0.0
user_788366,user,0.7621338985383664,0.0
user_919439,user,0.1191447225529305,0.0
user_657296,user,0.1338548903741188,0.0
user_526223,user,0.1398899796486651,0.0
user_133012,user,0.1198262933784394,0.0
user_1940,user,0.1495628997466913,0.0
user_395163,user,0.1718128148838803,0.0
user_788384,user,0.1884180091801778,0.0
user_395169,user,0.5102165894847686,0.0
user_919458,user,0.5310067056247982,0.0
user_788390,user,0.3671762375808536,0.0
user_657320,user,0.1608809250138602,0.0
user_133033,user,0.2533667269493454,0.0
user_1974,user,0.4964444210149958,0.0
user_526264,user,0.547707937749231,0.0
user_395194,user,0.685709610446953,0.0
user_395201,user,0.1933018365484882,0.0
user_919491,user,0.4492500810743342,0.0
user_657349,user,0.1098475879539081,0.0
user_919496,user,0.252780301643673,0.0
user_526280,user,0.2824336491303672,0.0
user_133071,user,0.1405283870325162,0.0
user_133073,user,0.1806324606995445,0.0
user_657363,user,0.2867800393552924,0.0
user_526293,user,0.2290334574363441,0.0
user_526294,user,0.1254965970962442,0.0
user_2007,user,0.1465123938361897,0.0
user_526297,user,0.1143270464392988,0.0
user_526298,user,0.1744574154341012,0.0
user_2012,user,0.1874949458243243,0.0
user_133084,user,0.6394656468334495,0.0
user_788445,user,0.5707690190799826,0.0
user_788448,user,0.1347934239395751,0.0
user_526306,user,0.1503332657831057,0.0
user_788450,user,0.7059964753952539,1.0
user_919523,user,0.8315750208029403,0.0
user_133101,user,0.1134122736019446,0.0
user_526319,user,0.1392267598370121,0.0
user_526321,user,0.1549189355530716,0.0
user_526331,user,0.558158885849551,0.0
user_133115,user,0.2410979453991151,0.0
user_133117,user,0.1123088169541178,0.0
user_133120,user,0.1425016169202393,0.0
user_526338,user,0.9164167600075735,1.0
user_2051,user,0.239718183384961,0.0
user_657412,user,0.4033332191776159,0.0
user_788483,user,0.1539729325518311,0.0
user_919557,user,0.8252634463780778,0.0
user_2056,user,0.2939170617729657,0.0
user_395274,user,0.2700417843618332,0.0
user_2059,user,0.2654629590539817,0.0
user_2061,user,0.3390382933825628,0.0
user_526352,user,0.1925743842106103,0.0
user_2065,user,0.1768723468240964,0.0
user_919578,user,0.153203882385831,0.0
user_657435,user,0.2612321471964342,0.0
user_788508,user,0.9666071437606748,1.0
user_657449,user,0.2926251871702962,0.0
user_133167,user,0.192295363463688,0.0
user_788528,user,0.5333811460867585,0.0
user_2098,user,0.2077692005947268,0.0
user_133175,user,0.2475891348433764,0.0
user_526392,user,0.1491209110071757,0.0
user_2110,user,0.4342988464208926,0.0
user_2111,user,0.5555470927093388,0.0
user_2112,user,0.2062539671809474,0.0
user_919618,user,0.503853650946173,0.0
user_2117,user,0.2540002710337092,0.0
user_2119,user,0.1494794680488353,0.0
user_264265,user,0.460561174462868,0.0
user_395346,user,0.1405203126313504,0.0
user_657492,user,0.1079353710106337,0.0
user_2142,user,0.1581808495512711,0.0
user_657502,user,0.1311107734850701,0.0
user_133219,user,0.1307017114811869,0.0
user_788582,user,0.4219365249084883,0.0
user_264296,user,0.3323299394778263,0.0
user_657514,user,0.3747324401493443,0.0
user_264302,user,0.2660248499587365,0.0
user_657522,user,0.1687022084000965,0.0
user_919674,user,0.4816510576665799,0.0
user_2176,user,0.2504624799071819,0.0
user_2186,user,0.1628054637141811,0.0
user_264333,user,0.1880020286113498,0.0
user_919693,user,0.7910769274785161,0.0
user_919695,user,0.938803390166432,0.0
user_657552,user,0.3159484200467398,0.0
user_657555,user,0.1331940712744365,0.0
user_788631,user,0.7314883370340892,0.0
user_526487,user,0.2014847473829121,0.0
user_526491,user,0.1279485395087035,0.0
user_657568,user,0.098853891437944,0.0
user_657570,user,0.1383049097172602,0.0
user_2210,user,0.3285985817907139,0.0
user_919721,user,0.1474262391601314,0.0
user_919726,user,0.1490191772755371,0.0
user_657582,user,0.2661091276106225,0.0
user_788658,user,0.1355180544161083,0.0
user_133299,user,0.140087890011629,0.0
user_2228,user,0.1610698483587723,0.0
user_919732,user,0.1169609331334823,0.0
user_2230,user,0.1875240633838715,0.0
user_2236,user,0.1485887675806371,0.0
user_2241,user,0.1455850447127331,0.0
user_657614,user,0.1281374304457703,0.0
user_657620,user,0.4366426521743174,0.0
user_395484,user,0.8571723149194448,1.0
user_919776,user,0.3706261946574961,0.0
user_264420,user,0.8598334258070551,1.0
