user_id,true_label,risk_score,predicted_blacklist,risk_level
874894,1,0.4026092133551418,1,中風險
922550,1,0.40256907812452986,1,中風險
873020,1,0.4014121384183142,1,中風險
976669,0,0.4009956420232495,1,中風險
602716,1,0.40087857929276977,1,中風險
560084,1,0.39993655153457147,1,低風險
991138,0,0.3994708977452799,1,低風險
982489,0,0.39939513712319447,1,低風險
977381,0,0.39932392918907733,1,低風險
757605,1,0.3985262377255337,1,低風險
952842,0,0.39846899917278494,1,低風險
938216,1,0.3984006835112275,1,低風險
967909,0,0.39834385954165485,1,低風險
756216,1,0.3982042771469582,1,低風險
338628,1,0.39790975108386895,1,低風險
996815,1,0.39745525055994085,1,低風險
912874,0,0.397389589626469,1,低風險
965023,1,0.39643420758446696,1,低風險
963383,0,0.39643354592131913,1,低風險
964069,1,0.39617073025202826,1,低風險
932477,1,0.39581991331565497,1,低風險
967153,0,0.3955550151131832,1,低風險
930871,1,0.3953949376954759,1,低風險
936989,0,0.3953534349177537,1,低風險
625186,1,0.39475996248927686,1,低風險
823018,1,0.39445878429994075,1,低風險
882023,0,0.3939135646954736,1,低風險
915093,1,0.3937901102543116,1,低風險
976466,0,0.3932648233893472,1,低風險
953394,0,0.392092375421067,1,低風險
972593,0,0.39207321520053506,1,低風險
932098,1,0.39165882075154457,1,低風險
130646,1,0.39146144623378465,1,低風險
946851,0,0.39127212541993667,1,低風險
981609,1,0.39109347872623984,1,低風險
969445,1,0.3907601734873787,1,低風險
942342,1,0.39071040811405017,1,低風險
921275,1,0.39069456085351106,1,低風險
923363,1,0.39064814508371687,1,低風險
894482,0,0.3905061298514154,1,低風險
973932,0,0.3904383514943726,1,低風險
885698,1,0.3893265759374887,1,低風險
926228,0,0.38899922769007217,1,低風險
972630,1,0.38864668834623767,1,低風險
986824,0,0.38860832221278113,1,低風險
987529,0,0.3886040394685489,1,低風險
265932,1,0.3886004546199299,1,低風險
956347,0,0.3885020816332729,1,低風險
984679,0,0.38806451966576133,1,低風險
966101,0,0.3879894893270593,1,低風險
968705,1,0.3879340317025179,1,低風險
957093,0,0.3875758991821237,1,低風險
994452,1,0.3863718128845901,1,低風險
911904,0,0.38608751770103183,1,低風險
899375,0,0.3857454346962268,1,低風險
830199,1,0.38550822747380464,1,低風險
944315,0,0.3852716345663827,1,低風險
956936,0,0.3852098566723581,1,低風險
814599,1,0.3847204793485158,1,低風險
938708,0,0.3846254880693886,1,低風險
957085,1,0.38453078065430346,1,低風險
927018,0,0.38424139337432733,1,低風險
962157,0,0.3836384060165335,1,低風險
106023,0,0.38350544699956385,1,低風險
967670,0,0.3831890485757339,1,低風險
934187,1,0.38310224923695785,1,低風險
823116,0,0.38298875834883067,1,低風險
967184,0,0.3827588432022229,1,低風險
768510,1,0.38250347893246456,1,低風險
979764,1,0.3823149967304678,1,低風險
930949,0,0.38170891939634727,1,低風險
950135,0,0.38170432892894085,1,低風險
990136,1,0.38166516138227463,1,低風險
987412,0,0.38155402637207425,1,低風險
862827,1,0.3804256221494812,1,低風險
967121,1,0.3804156616801086,1,低風險
911996,1,0.38038160750437244,1,低風險
79135,1,0.37978686071927287,1,低風險
843713,1,0.37962112676382204,1,低風險
971052,1,0.3795772069307402,1,低風險
425934,1,0.37920262652593434,1,低風險
715787,0,0.37918008665746544,1,低風險
975422,1,0.3789112021962544,1,低風險
935683,0,0.3788121905414656,1,低風險
975920,1,0.3787699223873344,1,低風險
980221,1,0.37856028252624946,1,低風險
28555,1,0.3779336676050023,1,低風險
969722,0,0.3779274357287103,1,低風險
760547,1,0.3775181056396719,1,低風險
976520,0,0.37735422282662295,1,低風險
990728,1,0.3773175925159193,1,低風險
749949,0,0.376485114009571,1,低風險
882807,1,0.3759272619836777,1,低風險
812973,1,0.37577745928257184,1,低風險
972013,1,0.375418433974809,1,低風險
30326,1,0.3751610047236018,1,低風險
973531,1,0.3750349667817307,1,低風險
566234,0,0.37496566909529255,1,低風險
971494,1,0.3747202107939677,1,低風險
861481,1,0.3746644184148395,1,低風險
993557,1,0.37432421661743454,1,低風險
981473,1,0.37397690414208923,1,低風險
948504,1,0.3739637402224778,1,低風險
991378,1,0.37303222119043467,1,低風險
967342,1,0.37297610424543737,1,低風險
906177,1,0.37279478491394774,1,低風險
961800,1,0.37245378328560674,1,低風險
966993,1,0.37164397790013753,1,低風險
969955,0,0.37159884298297124,1,低風險
991509,1,0.37106947930555584,1,低風險
905352,0,0.3708901972527056,1,低風險
968051,1,0.3707868688165554,1,低風險
983423,1,0.3705366115678857,1,低風險
979359,0,0.37048956760057866,1,低風險
988234,1,0.37013176732690845,1,低風險
963359,1,0.37004295356027,1,低風險
957951,1,0.3698353989682901,1,低風險
208409,0,0.3695722857278951,1,低風險
958765,0,0.369517032572072,1,低風險
960204,0,0.3694646348687411,1,低風險
978191,1,0.36914753062129585,1,低風險
964968,1,0.3689039172499566,1,低風險
659691,0,0.36880802983015787,1,低風險
842480,0,0.3677304492744153,1,低風險
945285,1,0.36770884204691284,1,低風險
797668,1,0.36744882985739963,1,低風險
996735,1,0.3671904593824218,1,低風險
981524,0,0.3670788504879945,1,低風險
82198,1,0.3669227257804872,1,低風險
981508,1,0.36669629632847833,1,低風險
943525,0,0.36661062775855896,1,低風險
729117,1,0.3661667122894701,1,低風險
945875,1,0.366092158970918,1,低風險
942631,1,0.3656253418266003,1,低風險
953102,1,0.36527231867965426,1,低風險
319156,1,0.36457514110131756,1,低風險
887998,0,0.3643342652638451,1,低風險
974993,1,0.36405418809146695,1,低風險
828238,1,0.36400313328669265,1,低風險
965068,1,0.36385084079205127,1,低風險
977198,1,0.363537434067545,1,低風險
980522,1,0.36342665190530604,1,低風險
713471,1,0.36329609510890687,1,低風險
904951,0,0.36197444572558685,1,低風險
888222,0,0.36197406393486636,1,低風險
981245,1,0.3618624229825409,1,低風險
753062,1,0.3616874355686773,1,低風險
930475,0,0.3616688431222839,1,低風險
927835,0,0.36149078952083397,1,低風險
983774,0,0.36143216649605286,1,低風險
887573,1,0.36139462907781295,1,低風險
970075,1,0.3613742685223476,1,低風險
907254,0,0.36092058624204776,1,低風險
983629,0,0.35934742101868905,1,低風險
963468,1,0.3591600517064743,1,低風險
975594,0,0.3590956738431972,1,低風險
974980,0,0.3588049603575325,1,低風險
901711,1,0.35876927570629324,1,低風險
924550,0,0.3583972225339956,1,低風險
988994,1,0.35826706039379025,1,低風險
843062,0,0.35781936448843005,1,低風險
971156,1,0.35747093307226024,1,低風險
972570,1,0.35710252292115796,1,低風險
979396,0,0.3567099945919862,1,低風險
918843,1,0.35660209658732844,1,低風險
333116,1,0.3557642293730781,1,低風險
810246,1,0.35562928680332,1,低風險
944262,1,0.35561685283243083,1,低風險
884627,0,0.35558084982810306,1,低風險
990855,0,0.3554295264970811,1,低風險
953953,1,0.35503715846664763,1,低風險
995828,1,0.35460764349986845,1,低風險
991715,1,0.35406474755015377,1,低風險
990011,1,0.3535964839211739,1,低風險
973622,1,0.3535508109345331,1,低風險
966827,1,0.35353900898090274,1,低風險
79952,1,0.3534139411406924,1,低風險
976638,1,0.3533705525203718,1,低風險
386221,0,0.3529676017934804,1,低風險
995880,1,0.35253986196155257,1,低風險
974313,1,0.3524123751648532,1,低風險
953954,0,0.3519898073284462,1,低風險
974768,0,0.35180326575208976,1,低風險
886900,0,0.3517989979334231,1,低風險
973370,0,0.3517719165751541,1,低風險
977268,1,0.35168036479263454,1,低風險
939508,1,0.3513883222052805,1,低風險
959549,0,0.3513135617121346,1,低風險
927574,0,0.35129527229442,1,低風險
973267,1,0.35117546575050457,1,低風險
962205,0,0.3509587910779393,1,低風險
975596,1,0.3508357892793525,1,低風險
129182,0,0.35049003529327744,1,低風險
929880,1,0.35024908891332157,1,低風險
891233,1,0.34965773489820196,1,低風險
907025,1,0.34963770330955096,1,低風險
961787,0,0.3493053494009182,1,低風險
492166,0,0.34929646079283216,1,低風險
969331,1,0.3492657678274323,1,低風險
401325,0,0.3490714676053752,1,低風險
992155,1,0.3488805616986732,1,低風險
990920,0,0.3488690210701482,1,低風險
983872,1,0.3488363786119813,1,低風險
752298,1,0.3486394625571892,1,低風險
967466,0,0.34851730518270996,1,低風險
521531,0,0.34771172487711705,1,低風險
972080,0,0.34752337322450516,1,低風險
981734,1,0.347206040720806,1,低風險
209509,1,0.3471036274341616,1,低風險
784618,1,0.346965035425234,1,低風險
963806,1,0.3468963906915599,1,低風險
950496,0,0.3468561049157275,1,低風險
954324,1,0.34662765022799635,1,低風險
339682,0,0.3465946273934799,1,低風險
74015,1,0.34632195212267,1,低風險
976703,1,0.34614975703402445,1,低風險
957385,0,0.345836593809179,1,低風險
702279,0,0.34579576928471134,1,低風險
967594,0,0.34541958076751794,1,低風險
935256,0,0.3452887894548649,1,低風險
957545,0,0.3452214480860846,1,低風險
992875,0,0.3450745456959541,1,低風險
980972,1,0.34491895093534036,1,低風險
761708,0,0.3439397095770122,1,低風險
960956,1,0.34380969406155654,1,低風險
984579,0,0.34371296381218613,1,低風險
958762,0,0.3436844786656315,1,低風險
965201,1,0.34362184000000884,1,低風險
969972,0,0.34338697471758817,1,低風險
978448,1,0.34316030906877,1,低風險
679781,1,0.3425604905036234,1,低風險
978156,0,0.34244775771547964,1,低風險
972371,0,0.34240115556221457,1,低風險
912408,0,0.34207920792570845,1,低風險
923266,1,0.3420753211255721,1,低風險
896883,0,0.3419050583716536,1,低風險
992961,0,0.3418625560109056,1,低風險
838590,1,0.3417416819404692,1,低風險
976100,1,0.3414428278964568,1,低風險
989159,1,0.3413500975809751,1,低風險
617797,0,0.3409246428480732,1,低風險
984714,0,0.34049124532718406,1,低風險
297090,1,0.3402318124244054,1,低風險
948766,1,0.3402031720741663,1,低風險
975816,0,0.34009866425067,1,低風險
995902,1,0.33985994012187576,1,低風險
962174,0,0.33964326672932793,1,低風險
949417,1,0.33951696965950057,1,低風險
948892,0,0.3394447392475277,1,低風險
940083,0,0.3394184913838096,1,低風險
936229,1,0.33909715423572157,1,低風險
961750,0,0.33898477416585365,1,低風險
728304,0,0.33866338273773305,1,低風險
981642,1,0.3386030511040763,1,低風險
978160,1,0.3384132487877493,1,低風險
948749,1,0.33835700320221185,1,低風險
716425,1,0.3379242706690114,1,低風險
983747,0,0.3378765207220041,1,低風險
987559,1,0.33781713242225836,1,低風險
972381,0,0.3375890906219903,1,低風險
589040,1,0.3374213106772053,1,低風險
976790,0,0.3372883078756111,1,低風險
969037,0,0.3372860308746249,1,低風險
943669,1,0.3371557095246027,1,低風險
875994,1,0.3370062330413912,1,低風險
860378,0,0.3367672577064951,1,低風險
949217,1,0.33673160801964014,1,低風險
985588,1,0.33667546458138325,1,低風險
972062,0,0.33655550330373735,1,低風險
307823,1,0.33631519314853353,1,低風險
568264,1,0.33583856489911246,1,低風險
965250,0,0.335639252714613,1,低風險
967138,1,0.33538877516804383,1,低風險
503941,1,0.33537048661486785,1,低風險
988486,0,0.33515955477517617,1,低風險
966370,0,0.33507980545379334,1,低風險
929944,0,0.33507817731860334,1,低風險
976556,0,0.3343429012993476,1,低風險
977932,1,0.33430165533786554,1,低風險
855985,1,0.3342305790573883,1,低風險
953800,0,0.3340581340220647,1,低風險
962606,0,0.33338271824754084,1,低風險
951036,0,0.33325024728243774,1,低風險
956444,0,0.33304035213020233,1,低風險
973573,1,0.3330158538602049,1,低風險
749647,0,0.3329652175057402,1,低風險
908520,0,0.3328464124133827,1,低風險
979061,1,0.3324382015515468,1,低風險
974656,0,0.33220264352982426,1,低風險
908467,0,0.33215681780041506,1,低風險
953194,0,0.33198035378476987,1,低風險
916182,1,0.3317615526772277,1,低風險
986917,0,0.3312412797900279,1,低風險
753979,0,0.33083197918991175,1,低風險
602877,0,0.33082741511907726,1,低風險
974358,1,0.3306501278949352,1,低風險
833794,0,0.33060900273964217,1,低風險
989233,1,0.3304804216772846,1,低風險
830361,0,0.33041121642760835,1,低風險
976515,0,0.3303463158789186,1,低風險
708908,1,0.3301719908196934,1,低風險
970009,1,0.32966167545766417,1,低風險
970313,0,0.32960939732901534,1,低風險
821732,0,0.32944010598520207,1,低風險
913936,0,0.3293330085967782,1,低風險
914624,0,0.32887058283700266,1,低風險
952650,0,0.32885446800033596,1,低風險
952431,0,0.32881717636542224,1,低風險
936316,0,0.3288059712954326,1,低風險
482303,1,0.3286246367145842,1,低風險
981448,0,0.32850115200740104,1,低風險
965431,0,0.3284771269829267,1,低風險
691470,0,0.32823172702739395,1,低風險
986520,1,0.3281180647329988,1,低風險
892607,0,0.3280782126665392,1,低風險
985654,1,0.32803130216688725,1,低風險
400298,0,0.32787431705100534,1,低風險
355650,1,0.32784025035310443,1,低風險
821764,0,0.32781265481075694,1,低風險
951440,1,0.3275442324218841,1,低風險
959064,0,0.32744384429861145,1,低風險
989898,1,0.3273500226994741,1,低風險
977979,0,0.32694527606137336,1,低風險
832698,0,0.32671746718105754,1,低風險
974359,1,0.3265170664178885,1,低風險
910141,0,0.32649021254992705,1,低風險
891958,1,0.3263923707760718,1,低風險
627084,1,0.32604005710806666,1,低風險
991187,1,0.3260212340827194,1,低風險
983830,0,0.3256521955620706,1,低風險
965130,0,0.3252145807845452,1,低風險
243807,0,0.3251282106562295,1,低風險
815225,0,0.32507425666804973,1,低風險
919151,0,0.32486964389493905,1,低風險
971183,1,0.32443400728952837,1,低風險
860021,1,0.32438335851281974,1,低風險
968637,1,0.3237862440200705,1,低風險
261196,1,0.32376608789217315,1,低風險
955281,0,0.3237384885709482,1,低風險
867449,1,0.32347303851951226,1,低風險
961376,0,0.3233288404751567,1,低風險
911404,0,0.32322688369996033,1,低風險
989196,0,0.3232107526196371,1,低風險
977126,0,0.3228363498185998,1,低風險
921761,1,0.322579495048724,1,低風險
965251,1,0.32249873721396455,1,低風險
919848,1,0.3224631074684922,1,低風險
750339,0,0.3219482254606724,1,低風險
976292,0,0.3218618338619282,1,低風險
982423,1,0.3214236798555954,1,低風險
967200,1,0.3214114285085859,1,低風險
887210,1,0.32134598383403873,1,低風險
995754,1,0.32133748405647683,1,低風險
567819,1,0.3212500386288203,1,低風險
964657,0,0.3208774565025137,1,低風險
973187,0,0.3207624095639907,1,低風險
946321,1,0.3206724545669026,1,低風險
954643,1,0.32051621291775617,1,低風險
957176,1,0.32032995162217787,1,低風險
983601,0,0.32012983751525864,1,低風險
961551,1,0.3198303020963326,1,低風險
846119,1,0.3198152526911258,1,低風險
710154,1,0.3197176656292443,1,低風險
967136,0,0.31961505174779536,1,低風險
777324,0,0.31914550353587035,1,低風險
968993,0,0.31913850648661674,1,低風險
81859,1,0.3190070597738326,1,低風險
917481,0,0.3187556224824744,1,低風險
913378,1,0.31865267745471487,1,低風險
767246,1,0.3184983796111258,1,低風險
989821,0,0.31831565051172034,1,低風險
978469,1,0.3181661230999509,1,低風險
772801,1,0.31803415441467453,1,低風險
964431,0,0.3179665327436854,1,低風險
959089,0,0.31762578344906434,1,低風險
947366,0,0.3171342303242849,1,低風險
976618,1,0.31696155017751465,1,低風險
996105,1,0.31683395905395395,1,低風險
829769,0,0.3167571159600729,1,低風險
990377,0,0.3166739492732687,1,低風險
968256,0,0.3166390366517637,1,低風險
922908,1,0.31659828169714826,1,低風險
946229,0,0.3165146652657799,1,低風險
850343,0,0.3164294138807994,1,低風險
988142,0,0.3162453721893033,1,低風險
982731,0,0.31618852976697714,1,低風險
967584,1,0.31604211312177016,1,低風險
963227,1,0.31603738267168263,1,低風險
992816,1,0.3155933619528375,1,低風險
864458,1,0.31544119356731937,1,低風險
923268,1,0.3153559112636583,1,低風險
761406,1,0.31533722282639937,1,低風險
973835,0,0.31530127325176643,1,低風險
976363,0,0.3149591269428741,1,低風險
951815,0,0.314911518499425,1,低風險
991043,0,0.3146606804999416,1,低風險
887301,0,0.31422757340768226,1,低風險
824898,0,0.3141508129173249,1,低風險
322656,1,0.3140647831898698,1,低風險
778016,1,0.31391540597982365,1,低風險
762730,1,0.3138362101067982,1,低風險
957113,0,0.3136045144259668,1,低風險
966090,0,0.31345429962850285,1,低風險
853204,1,0.31329876529013645,1,低風險
975235,1,0.3132766883076406,1,低風險
996704,0,0.31316160645296515,1,低風險
884559,0,0.3129001943665006,1,低風險
972949,1,0.3128827513622534,1,低風險
951064,0,0.3126574360613839,1,低風險
952342,0,0.31256155962980514,1,低風險
915215,1,0.31254370254486247,1,低風險
984691,1,0.31252351253185523,1,低風險
963200,1,0.3123460698558978,1,低風險
870745,1,0.3123254031161241,1,低風險
816971,0,0.312060706952539,1,低風險
946055,0,0.31195082109468664,1,低風險
936353,1,0.3119046475656148,1,低風險
449076,1,0.31179705060089463,1,低風險
974921,0,0.31171192805970593,1,低風險
426952,0,0.31157914646368795,1,低風險
107400,0,0.3115612493106826,1,低風險
882190,0,0.3114949598328682,1,低風險
967091,1,0.31149157459174703,1,低風險
946992,0,0.31132354763716846,1,低風險
990199,0,0.3112463368126179,1,低風險
991232,0,0.31113809975763657,1,低風險
842639,0,0.31104262622711304,1,低風險
973726,0,0.3109774140023367,1,低風險
970606,1,0.31097642029659894,1,低風險
519720,0,0.31096534503276607,1,低風險
867657,0,0.31079891563174583,1,低風險
969979,1,0.3107592358740982,1,低風險
991875,1,0.3107537387003536,1,低風險
998156,1,0.3107237030446532,1,低風險
972279,1,0.3106160884319977,1,低風險
948251,0,0.31061395453232293,1,低風險
319029,0,0.310528323673742,1,低風險
1001110,1,0.310452159303964,1,低風險
411443,1,0.31029144841849315,1,低風險
963491,1,0.3099673516354308,1,低風險
956092,0,0.3096958428810625,1,低風險
945391,0,0.3096205880555869,1,低風險
784932,0,0.3096126698464783,1,低風險
759134,1,0.3092378043702006,1,低風險
924590,0,0.30921840332700984,1,低風險
980468,0,0.30915381624899047,1,低風險
955653,0,0.3090215247645462,1,低風險
955271,0,0.3089148410865316,1,低風險
979440,1,0.3083452211516666,1,低風險
960180,0,0.30834052331587153,1,低風險
939472,0,0.30832444591121255,1,低風險
931688,0,0.3081272295992796,1,低風險
980747,0,0.3081102673545046,1,低風險
335818,1,0.3080944919927568,1,低風險
679495,1,0.3080441695981505,1,低風險
987917,0,0.3078626988878364,1,低風險
403145,1,0.3076599818287608,1,低風險
981440,1,0.30754548815840915,1,低風險
830613,0,0.3074727549348481,1,低風險
1000426,1,0.30729751505924907,1,低風險
944611,1,0.3072005517418242,1,低風險
975695,1,0.30716413763657396,1,低風險
822568,0,0.3071480672175762,1,低風險
875906,1,0.30700936176840415,1,低風險
998131,1,0.3069943124559275,1,低風險
937580,0,0.306990747551885,1,低風險
979681,0,0.30668985952598055,1,低風險
963610,1,0.30657093029146304,1,低風險
966175,0,0.3063044611222084,1,低風險
921165,0,0.3060996258926317,1,低風險
532385,1,0.3057953379750895,1,低風險
926997,0,0.30571984301199606,1,低風險
990005,1,0.30556342452341106,1,低風險
991234,1,0.3055045467470121,1,低風險
968590,1,0.3053985289544621,1,低風險
974880,0,0.30533193566039224,1,低風險
525961,0,0.305204650312866,1,低風險
921708,0,0.30517241685076074,1,低風險
503741,1,0.3051544164693172,1,低風險
983561,0,0.3051451019817652,1,低風險
905007,1,0.3051006772683151,1,低風險
947609,0,0.30485632470859,1,低風險
718324,0,0.3045666376675134,1,低風險
880265,0,0.30456463101037706,1,低風險
971971,1,0.30450896677976086,1,低風險
804108,0,0.30443706355624783,1,低風險
893561,1,0.30436645881451696,1,低風險
948470,0,0.3040827262795001,1,低風險
914376,1,0.30390176634580546,1,低風險
969962,1,0.3038842858927804,1,低風險
800006,0,0.30368948665144646,1,低風險
