user_idx,true_label,similarity_score,closest_cluster,svm_score,iso_score,knn_similarity,predicted_label
2824,0,0.48210085645164286,4,0.5607471666749981,0.03528311365455697,0.9812255366463587,0
5279,0,0.48209319946572826,4,0.560766475069694,0.06075455317264732,0.9566640175930272,0
3892,0,0.48194261396832255,4,0.5614205035237341,0.03730533254525424,0.9770297526263236,0
6184,0,0.4818968202543699,4,0.5681823191988645,0.03857261259656896,0.9625828107612906,0
8006,0,0.4818495092898652,4,0.567820376675311,0.03756747106362842,0.9641183085948942,0
4242,0,0.4818320193201686,4,0.5599198226066989,0.03528311365455697,0.9821356535483015,0
1969,0,0.4817256198493641,4,0.5608464099017755,0.03490865865066426,0.9802230213254601,0
2474,0,0.48171146227434053,4,0.562501820285007,0.038205194490892894,0.9767822150242524,0
4617,0,0.4816521189523255,1,0.6125569712126737,0.006295876479485827,0.9220382861562634,0
7994,0,0.48162352262555597,4,0.5607744485073355,0.03561846572742927,0.9786831472005301,0
4072,0,0.4816224047784308,4,0.5636472683465997,0.03665085629577608,0.9712690584009248,0
9628,0,0.4815780944559163,4,0.5666604099898009,0.038993437293560265,0.9614955704871233,0
434,0,0.4815735728410408,4,0.5615669656615173,0.03642223910694875,0.976472654747666,0
2734,0,0.48157334747702607,4,0.5588010439212818,0.034785124274074826,0.9849086950747398,0
8568,0,0.4815279448058401,4,0.558409625763678,0.03565014463190246,0.9847463204425523,0
2767,0,0.4815143402739722,4,0.5643448463301697,0.03738705126488634,0.9735070564293399,0
816,0,0.48151090848917993,4,0.5597901796005207,0.03490865865066426,0.9822468072620022,0
7413,0,0.48149692422391704,4,0.5629523921020468,0.03825500176130423,0.97577313876661,0
9549,0,0.48149278624266945,4,0.559928173512867,0.03539004374635264,0.981345621867244,0
8543,0,0.4814746194146981,4,0.5683311463138442,0.03805052216786322,0.9610670206564418,0
7791,0,0.4814577416942777,4,0.5589489407234893,0.03507611715780635,0.9834251687633051,0
6465,0,0.481454333672998,1,0.6181724682210624,0.007830745034987987,0.9151413404480107,0
295,0,0.4814471343391564,4,0.5598014792431896,0.03507611715780635,0.9817254219963981,0
9525,0,0.4813944225761139,4,0.5584785420238579,0.03490865865066426,0.984789829698269,0
3960,0,0.4813816919136077,1,0.6324748228871107,0.026380682123451467,0.8730588070897781,0
4180,0,0.4813617584030881,4,0.5620142716270448,0.039657259013022306,0.9718968478741133,0
2976,0,0.4812501328128197,4,0.5601346655395075,0.03565014463190246,0.9795953000298582,0
7296,0,0.48121966997043386,4,0.5619075640728433,0.036130736459398974,0.9754307284715518,0
8514,0,0.4811498361555882,1,0.6131861792709279,0.006160273197798279,0.9163712329109441,0
327,0,0.4810869979280738,1,0.6148158752970972,0.0030418855897653887,0.9162436904665258,0
413,0,0.48093440816814625,1,0.616795621582836,0.004423334249542034,0.91192949834827,0
4648,0,0.48091122669477965,1,0.6219523401068597,0.012396481225256698,0.9020839335386446,0
5332,0,0.4808508081688877,4,0.5578231732058154,0.03507611715780635,0.9840790976250348,0
6489,0,0.480807961659828,4,0.5597940648397114,0.03619289834925668,0.977297235429494,0
7562,0,0.48072217407000256,4,0.5571718683055811,0.03756051643896235,0.982598881145003,0
9414,0,0.48071943002614137,1,0.6114541641475874,0.008954680100268578,0.9246951782541482,0
10112,0,0.48069248067477327,1,0.6134378075476964,0.004144093940628791,0.9117144169159057,0
10038,0,0.4806789966931052,4,0.5598424022839544,0.03532726746135642,0.9775284144966623,0
9784,0,0.4806528769347373,4,0.5659942625910457,0.039750973586684835,0.965448385353838,0
4457,0,0.4806233493483136,4,0.558000739909129,0.03565014463190246,0.9818131158527463,0
454,0,0.48061482345626605,4,0.5595457544573688,0.037305096732526744,0.9764608986005604,0
10135,0,0.4805852821545292,4,0.5583722066567353,0.03676179422728115,0.9802459310397499,0
9828,0,0.480547165766388,4,0.5621125841951933,0.037423489187428056,0.9722197933690754,0
9533,0,0.48053524216045446,4,0.5584346881040373,0.03507611715780635,0.9817283846546978,0
6897,0,0.48052343103644685,4,0.5616199515187289,0.03746124485262162,0.9748824988174086,0
7127,1,0.4804038423515594,4,0.5631022383941144,0.03730901127702899,0.9676128719923122,0
7301,1,0.4803783971486851,4,0.5613581021164554,0.038358408070265394,0.9710320221952531,0
1552,0,0.48033520853497486,4,0.5589169911127951,0.03507611715780635,0.9798146303883304,0
1808,1,0.4803114295348817,1,0.6083800544504635,0.008234557121296206,0.9256234468199884,0
6588,0,0.48028008498605934,4,0.5601910201059512,0.03570047507315032,0.9748929161898978,0
9325,0,0.48027147387172475,1,0.6156442615829052,0.007490250255917019,0.9096055353693033,0
3190,0,0.48025272871415386,4,0.5716294386422874,0.05776486242503511,0.9335937820229231,0
3662,0,0.48025264901476095,4,0.5577589978364919,0.03539004374635264,0.9811812220231915,0
4758,0,0.48022999515782805,4,0.5633866827588919,0.03751100409734302,0.9715082963877003,0
6342,0,0.48020891106136365,4,0.5590103190335622,0.034785124274074826,0.9793876203001531,0
5810,0,0.480208043146073,4,0.5640974630014134,0.04055272589805171,0.968224438535961,0
6520,0,0.48019879454933334,4,0.5610811917024824,0.03620989785449828,0.9728173478097841,0
4602,0,0.48018991711829645,4,0.5579661419766209,0.03490865865066426,0.9816256491230979,0
9803,0,0.4801846625056792,4,0.5592985166216692,0.03676179422728115,0.9769104671716198,0
1487,0,0.4801645394680116,4,0.5610700050140015,0.03676179422728115,0.9722582816666862,0
5038,0,0.48015887022911247,4,0.5591508656635584,0.034785124274074826,0.9788812521171948,0
3981,0,0.48014452383847417,1,0.6108143584723549,0.005098284550427736,0.9160358876977153,0
8256,0,0.4801145001298282,4,0.5577990870058556,0.03507611715780635,0.9815369239067732,0
731,0,0.4800350854861264,4,0.5602674991385498,0.042775511919024074,0.9676935251521843,0
6169,1,0.48000669506492005,1,0.6137234701628812,0.011862695410768254,0.9138401444474396,0
1892,0,0.4799754751406709,1,0.6120686241186345,0.011715571082037916,0.907433392077694,0
4793,0,0.4799626207894155,4,0.5534737997879207,0.07996921824798363,0.9520418910678914,0
407,0,0.47985783919778335,4,0.5616162038550907,0.037423489187428056,0.9706764381266656,0
4250,0,0.4798195514102,4,0.5616673527949465,0.03625448724456407,0.9709000189175585,0
3977,0,0.47981169460056083,4,0.561050237314081,0.03828456930086652,0.9725875657828413,0
7754,0,0.47980683767201904,1,0.611316568430591,7.643616875466517e-05,0.9250562733016712,0
2438,0,0.47970306814239927,4,0.559942226440324,0.03730533254525424,0.9716964189530978,0
7298,0,0.4796809812147792,1,0.6132515523692517,0.0059357980903956544,0.9096318424555998,0
764,0,0.4796616972339167,1,0.6118252598334466,0.005528018053250886,0.9230921737946168,0
3026,0,0.47963556882916,1,0.6105275861288681,0.0072749182946614055,0.9094600855260808,0
8852,0,0.4796083071623983,1,0.6130884333622513,0.00492794325072167,0.9137482281354025,0
8778,0,0.47950181120619567,4,0.5569124950820346,0.03565014463190246,0.9806017712936526,0
9590,0,0.4794806389948151,4,0.5586266770189534,0.03778822030953316,0.9752247647554384,0
9501,0,0.47947615196365856,1,0.6155702412878934,0.01067834712224496,0.9093826917305731,0
8196,0,0.4794536766526529,4,0.5580355405093066,0.03716506783472011,0.9769217903152358,0
7022,0,0.4793375003770254,4,0.5618629891736359,0.03945757647711321,0.9654355937172735,0
6276,0,0.4793283224527799,4,0.556208630979667,0.03851798959835788,0.978747181844598,0
9102,1,0.47926915514430346,4,0.5613898351915165,0.038617111333638994,0.9680131511828064,0
8407,0,0.47921151327286843,4,0.5604923358964026,0.03681593937144191,0.969737880659966,0
4821,0,0.4791774789243245,4,0.5604204692055665,0.039949687144395625,0.967185175447289,0
3251,0,0.47914309879642614,1,0.615315217747881,0.008190583237569916,0.9121287250492991,0
41,0,0.47910097226297943,4,0.5586129596551179,0.036100296501056436,0.9751485805906915,0
4129,1,0.47908237425034367,1,0.61043113076276,0.005645278380762612,0.920332452785691,0
5529,0,0.479075724981144,1,0.6171542494664967,0.008774508043019942,0.901269201988605,0
1458,0,0.47906848432451754,4,0.5600834375351579,0.03977862643796754,0.9672467060114271,0
5747,0,0.4790669890534661,4,0.5622858606673935,0.036275734962010676,0.9654569549708001,0
6280,0,0.47896257778731055,4,0.5563972046774125,0.035910333522687146,0.9794417197496221,0
7029,0,0.47894030869265874,4,0.5561390075129815,0.04519820713400903,0.9732935361479115,0
4421,0,0.47893813948838376,4,0.5566729656460953,0.039460104381611336,0.9761804004204564,0
2466,0,0.4789336502460257,4,0.5568671324787434,0.03927499374253193,0.9759095357670626,0
5743,0,0.4789291704107631,4,0.5630241404991206,0.04035380692044617,0.9666541751376708,0
8967,0,0.47891880909090523,4,0.5593988685996355,0.03660304948742203,0.9721777847027786,0
4085,0,0.4788797340439839,1,0.6174063317833631,0.005608298653464234,0.9015842591876528,0
1770,0,0.4788672069333554,4,0.5591765619969654,0.037260682270642616,0.9703160105370643,0
2523,0,0.4788570513053968,4,0.5595221164346162,0.03660304948742203,0.9716695802901635,0
7176,0,0.47885200318149945,4,0.5570312007791958,0.036100296501056436,0.9777583627328847,0
7619,0,0.47882865556299853,4,0.5569917321751058,0.038791175866391796,0.9756967315535082,0
3671,0,0.4788224165754855,4,0.5560554592858887,0.040261216737244136,0.9766110291798559,0
3881,0,0.4787855617166542,4,0.5569671888276904,0.036100296501056436,0.9776602582773858,0
6457,1,0.47878547108199787,4,0.5601095525251996,0.04075980739430851,0.96703486705643,0
2927,0,0.47878240833066954,4,0.556716384323957,0.038791175866391796,0.9761283494561318,0
456,1,0.47877122166187774,4,0.5566737163382814,0.038791175866391796,0.9761801450216878,0
9159,0,0.4787402447531335,4,0.5616002392443185,0.03943560407148559,0.9688133475527094,0
9485,0,0.47866787109787284,4,0.5558644203158389,0.040261216737244136,0.9764654662517156,0
673,0,0.47864368931601603,4,0.5566937682355725,0.03639178761691106,0.9774177688832355,0
7830,0,0.47863008400646967,4,0.5583605477659066,0.03865558207727613,0.9720820748314531,0
5274,0,0.47862356422318997,1,0.612854309441806,0.007875648343995678,0.907874514057569,0
3400,0,0.47858310402991877,4,0.557274628213092,0.04293155054908031,0.970513144714329,0
924,0,0.4785236683233436,4,0.5562713404407794,0.034987694321561194,0.9785584897058675,0
9175,0,0.4784930753444549,4,0.556512400014604,0.03639178761691106,0.9772387365732869,0
5107,0,0.4783659991395792,4,0.5562843682915156,0.03670625170420564,0.9769501858722224,0
6347,0,0.4783576369598337,4,0.5559330671113115,0.04096557636509818,0.97486531740961,0
8956,0,0.4783241517075816,4,0.557535743606727,0.040008454191488324,0.9720880827801818,0
2472,0,0.47826691896707235,4,0.5605506597198242,0.03944991160324995,0.967657076328922,0
8012,0,0.47825755848334206,1,0.5949913529511438,0.0033192489490102436,0.9597896495752994,0
9095,0,0.47823529657695546,4,0.560644852316542,0.03759345938242859,0.96578572636906,0
3402,0,0.47821507266878793,4,0.5581833754369714,0.04196510457381732,0.9652347088785087,0
3303,0,0.4781602205703098,4,0.5598816466686044,0.04099091003292885,0.9661242445751241,0
2140,1,0.47815232701779775,4,0.5555484128015488,0.038791175866391796,0.9762780096688499,0
2377,0,0.4781330713304449,4,0.5561996822827053,0.036100296501056436,0.9768295475995996,0
7806,0,0.4781163919914529,4,0.5656996955693905,0.03633641483025852,0.9532455065840177,0
2602,0,0.47807962205567467,4,0.5562139025046771,0.03914373199031541,0.9748304948622492,0
1654,0,0.4780707473558934,1,0.5981521494371046,0.0068300321254631076,0.9518452647778551,0
2862,0,0.478062116068527,4,0.5557471490818805,0.03953562498934363,0.9754012120801162,0
3869,0,0.47806175356524583,1,0.6244781445858127,0.017407753658565207,0.887722896671644,0
1818,0,0.47805735241583236,4,0.5554137556596832,0.039611029895638056,0.9755293427900579,0
4765,0,0.47802845384826503,4,0.5558519713341123,0.04272343323878551,0.97176439887398,0
9690,0,0.4780105375465795,4,0.555591272254591,0.03953562498934363,0.975545428198712,0
5625,0,0.47800968990543946,4,0.565240188347825,0.04226539098555335,0.9578469944841455,0
7115,0,0.4779910963887497,4,0.555186110119671,0.03927499374253193,0.9759889829242023,0
4213,0,0.47798329329988887,4,0.5553225711605964,0.038791175866391796,0.9761247481882395,0
2907,0,0.4779623520641478,4,0.5624120076192588,0.03764906589855081,0.960295430990193,0
844,0,0.4778891081461554,4,0.5597392034946141,0.040738854524100136,0.9629567562305655,0
8859,0,0.4778421330711455,4,0.5550358818218284,0.03953562498934363,0.9761168771179372,0
9099,0,0.4777511437499704,4,0.5551231091522653,0.042962989150992344,0.970385434557117,0
4528,0,0.4776311259899698,4,0.5535949539676467,0.04391850956793418,0.9752733345301237,0
3941,0,0.47762164625119796,1,0.6041476232996495,0.002882410770770305,0.9412183498184066,0
496,0,0.47755522090461167,1,0.6105896530354434,0.006381634458198366,0.9130878172554229,0
6191,0,0.47755099091523845,4,0.564016024397976,0.03764906589855081,0.9545635055678099,0
2068,0,0.47747759767295095,4,0.5546665593752135,0.03927499374253193,0.9751588847891619,0
7113,0,0.4774767481777007,1,0.5946531492435692,0.0021807194569060245,0.957011404469146,0
7750,0,0.47740805973986694,4,0.5553799690470451,0.03952417701773979,0.974437374781713,0
1256,0,0.4772777082020425,1,0.6050424781416994,0.0030305156219872093,0.9226184628665152,0
1794,0,0.47725840967287103,4,0.5561772388116952,0.03625372377825231,0.9722455090756529,0
6204,0,0.4772203311325316,4,0.5662284801357954,0.04753499502273926,0.949550108676298,0
10177,0,0.47712716898652696,4,0.5609417920777496,0.0411107702631643,0.9645546253110056,0
6225,0,0.4771124913925818,4,0.5542477109899222,0.04001990933637704,0.9752840762636998,0
3347,0,0.4771040543754442,4,0.5542959470361263,0.039460104381611336,0.9743407762078438,0
8410,0,0.4770744372348982,1,0.6132939793146958,0.0054614288598166276,0.8957143671661344,0
3150,1,0.47698639262103304,1,0.6087457889325556,0.007684521998530742,0.9132536623150604,0
359,0,0.47696177629593456,4,0.5614450983407063,0.03945723234298671,0.9582761052524382,0
7908,0,0.4769131664305363,4,0.5622446879486589,0.04075980739430851,0.9554043389628029,0
8,1,0.47688866072279495,4,0.5557181013212366,0.03938518391502108,0.9688048900501349,0
5509,0,0.4768318034703794,4,0.5560409306725362,0.03625372377825231,0.9709299170383233,0
1155,0,0.4768281290055099,1,0.6187692371522356,0.004721064456396817,0.8842795601827284,0
9300,0,0.4766905168043091,4,0.5534035837457033,0.03953562498934363,0.9752681830787702,0
1518,0,0.476657390029833,4,0.5602136602162117,0.043511079548985115,0.9610808209920756,0
9086,0,0.47661018810083783,4,0.5603082011136834,0.044496267305935845,0.9618098015746946,0
3755,0,0.4765407128015532,4,0.5531632577977503,0.04001990933637704,0.9747275685354486,0
8145,1,0.4765396488521585,1,0.5923841961463217,0.0038512320049443067,0.9564243716605766,0
31,0,0.4765386607040693,4,0.5527190109434384,0.04275806466086245,0.975435155338538,0
2652,1,0.47650008146096673,1,0.6248810072727347,0.025206885781636445,0.8833353518285563,0
6728,0,0.4764943925649478,4,0.5560749159739825,0.04097943195016925,0.969019432134833,0
2852,0,0.47644335076708283,1,0.6078892923506758,0.005210776671076116,0.9215973798859001,0
1448,0,0.4764355533772468,1,0.5961353219213237,0.0023908579222554774,0.9480131179216286,0
5720,0,0.47640533558367665,4,0.5538775412115946,0.03962777077768362,0.9744781806610223,0
2888,0,0.4763984946755564,4,0.5588336560906593,0.04003374799953579,0.9629100431002623,0
3136,0,0.47639842118260917,4,0.5531717855500404,0.04020519844907097,0.9754126305635072,0
5370,0,0.4763957752221236,1,0.6131279645922191,0.00554506613940457,0.9065477281970918,0
5333,0,0.47638822480057696,1,0.5933484930001393,0.0029213144809011127,0.9556582441616844,0
9217,1,0.4763670409967276,4,0.554568627766912,0.03630321338487606,0.9734327154796323,0
936,0,0.4763181929564254,4,0.5522113414303457,0.0419539573382352,0.9766258182488534,0
2091,0,0.4763149702587307,1,0.6133170022490256,0.007978936984878246,0.9068114732225476,0
5757,0,0.47626771973547366,1,0.5991877753288112,0.0021359793891875738,0.9395337828520586,0
4063,0,0.47624761793162634,4,0.5608481402590327,0.04020232364138284,0.9570917323943278,0
9207,0,0.4762389931117214,4,0.5535923708725105,0.03901951661601677,0.975049762602395,0
7206,0,0.4761777701913114,4,0.5530054943594664,0.03941134659884369,0.9756707548045883,0
9695,0,0.47616631231520223,1,0.6074064924673597,0.005286757100725024,0.9213456066358301,0
9530,0,0.4761652977269245,4,0.560953630694252,0.04432076867193396,0.9602193685415683,0
624,0,0.47614300890925343,1,0.6061498354633656,0.0028270492383666948,0.9220701334719366,0
4558,0,0.47613605845732554,1,0.6042996713533675,0.004281630106480135,0.9203808881876692,0
3287,0,0.4761144905567287,4,0.5523449198382377,0.04100708319368442,0.9763775406412551,0
4157,0,0.4761081084408298,1,0.6292879571932016,0.00590381079983175,0.8676685435048505,0
3777,0,0.4760844599705869,4,0.5598084435700926,0.054215541724414375,0.9553448572243405,0
6442,0,0.47607835743518917,1,0.6042275743097998,0.0036850679789085655,0.9271598414876278,0
6245,0,0.47607807332706414,1,0.6075425973846224,0.007957777765258554,0.9140939622630647,0
4530,0,0.4760577944244,4,0.5569958310143239,0.04159588511700133,0.9648654958659236,0
8856,0,0.47599331305617776,1,0.600965109595376,0.0038851171804601924,0.9397564571937881,0
1389,0,0.4759868738281992,1,0.5995168767968552,0.003298215044804833,0.9415731354359882,0
6046,0,0.4759727260671365,4,0.5539037702641448,0.041164398729860344,0.9723838614700855,0
3961,0,0.4759617592506802,4,0.5718455218277327,0.03981433569602214,0.9285546169960508,0
150,0,0.4759557884243699,4,0.5520791155863817,0.03953562498934363,0.9759907313290537,0
8024,0,0.47595459526848594,4,0.5514128558989206,0.043166693954476136,0.9739190714859737,0
9268,0,0.4759373046875391,4,0.5528143961854901,0.03953562498934363,0.9736322783941939,0
3889,0,0.4759319982095931,1,0.5964056818000898,0.0030269491383410506,0.9468230281703668,0
968,0,0.4758812660047906,4,0.552325969722116,0.10196839183523725,0.9151907976976608,0
8220,0,0.47586235981978825,4,0.5623815363441332,0.09966695287514316,0.8988955289997669,0
7965,0,0.47585685736603955,4,0.567333408931061,0.03893771423288146,0.9392895001833105,0
5657,1,0.4758117907454346,1,0.592498992282339,0.002720993040091315,0.9534070074589492,0
2508,0,0.4757605267975713,4,0.5507606506021472,0.04243975700930657,0.9779701376172792,0
5314,0,0.47572508549625536,4,0.5529817721715888,0.03952417701773979,0.9747607242193101,0
6201,0,0.4756886745322825,4,0.5516455075004774,0.04001990933637704,0.9769878464802305,0
36,0,0.47568685690514134,1,0.5964077931568499,0.0074092519957031705,0.9427952225332836,0
5753,0,0.47567973814743697,1,0.6179854476792258,0.005853659446156802,0.9007531891003872,0
1294,0,0.4756657141420383,4,0.5514455318084084,0.03941134659884369,0.977094739035566,0
5138,0,0.4756451072980839,4,0.5521752804643028,0.03941134659884369,0.9762786025858844,0
3783,0,0.47560211185308865,4,0.5520770327706973,0.03941134659884369,0.9762857631881576,0
9186,0,0.4755358163300569,1,0.6082896087217257,0.004705350091072105,0.9174916204681011,0
9606,0,0.4754794910176536,4,0.5514934979723657,0.03941134659884369,0.9770505641483551,0
4446,0,0.47540552136893427,4,0.5508754399570805,0.03953562498934363,0.9779772619395812,0
4301,0,0.4754053512298154,4,0.5508750492527944,0.03953562498934363,0.9779773621807807,0
6646,1,0.4753694057869893,1,0.6064718759557455,0.005286757100725024,0.9186939878724805,0
3477,0,0.4752400586305508,4,0.5505058830477486,0.03953562498934363,0.9781453718400883,0
4708,1,0.4752363867390659,4,0.5503142782666528,0.04001990933637704,0.9780539682211001,0
796,0,0.4752327955191708,1,0.6085481258424339,0.001588597987440743,0.9093769884597938,0
6139,0,0.47514901467827697,4,0.5503404077744646,0.04424401615635725,0.9753875167968407,0
10043,0,0.4751374891680433,4,0.5604339886958677,0.04547473387430547,0.9574673579246616,0
8902,0,0.4750982444848916,1,0.6059395707853549,0.005851344956181144,0.9181043150787902,0
8879,1,0.4750704789017881,4,0.5504837791485445,0.04001990933637704,0.9779265170425206,0
1937,0,0.4750265356622916,4,0.5511658986306764,0.04510194945843155,0.9725925676443737,0
95,1,0.47501859941142804,4,0.5627495386224524,0.04624666643306905,0.9516077278971854,0
6282,0,0.4750105365299984,1,0.6062165002350751,0.0026467103514173605,0.9102614104246545,0
9168,0,0.47497687103624486,1,0.6250207864473719,0.01916961919668192,0.8668577038177457,0
4699,0,0.47496756850348826,4,0.5531336082044932,0.04150615456475424,0.970766905350731,0
5709,0,0.4749065607828672,4,0.5500904828220393,0.03941134659884369,0.9778391057111183,0
561,0,0.4748892439222465,4,0.5634502260373577,0.036986806030954035,0.9475710310380566,0
632,0,0.4748582062693323,4,0.5500785467281603,0.03953562498934363,0.978410020383817,0
5090,0,0.47482176569616047,1,0.6023620010011819,0.0,0.924224398388245,0
6436,0,0.4748023270633642,4,0.5506966722158066,0.03901951661601677,0.977394634468463,0
9544,0,0.4746771718847941,4,0.5499074416035465,0.04173807786733082,0.9768824235703274,0
698,0,0.47464150468387906,4,0.55866545632268,0.04942222713400443,0.9553824688095226,0
3516,0,0.4746148795424665,1,0.6057644337672734,0.0033876211581538107,0.914058949167988,0
9375,0,0.4746089768287017,1,0.6049041484744637,0.0014046408358622782,0.9131860774918387,0
8797,0,0.47460648655353455,4,0.5506302379420295,0.042565965545325636,0.9743091657295633,0
8215,0,0.4745790392223122,4,0.549401294301738,0.04020519844907097,0.9780809650977718,0
3801,0,0.4745294980546625,4,0.5567859744847006,0.04809427270270613,0.9519659174764641,0
2779,0,0.4744745638036855,4,0.5492839085294633,0.04106317182051236,0.9780246041206759,0
1375,0,0.47446193268599535,1,0.6036986030950533,0.00825208281866364,0.9126397146822649,0
9131,0,0.4744069356384856,1,0.5947886382516596,0.0029331604014995833,0.9439292114587896,0
4256,0,0.47439068979065874,1,0.6016405217360792,0.004733745333990916,0.9336765488549416,0
