user_id,risk_score
928967,0.9874440349101775
977702,0.464362750604132
897836,0.4911087418993177
147261,0.2317265479662576
806460,0.7090872182656354
973743,0.936794767896102
127867,0.9425757260791032
226398,0.4194048027245805
728823,0.6461267729014809
756889,0.1645930432884624
970320,0.6912086435998661
383036,0.3272669580507924
927965,0.8907811900764336
991492,0.9498036779289398
624354,0.9171053589535946
946469,0.9363694287157165
511328,0.2240885503964294
300025,0.2397525459031241
931491,0.9808975269890038
324394,0.4520010500297749
959138,0.8958369690787953
991230,0.6862900643837555
235465,0.9616564361566432
657950,0.3654354451069663
810349,0.7969038958444371
981609,0.9449677361371708
609523,0.3606712782956991
990101,0.793398620452752
1000484,0.9414805064291768
969331,0.9614314950927603
973113,0.2603265619751901
995873,0.6801890264984156
963227,0.8794660794746365
898969,0.4859965569609403
976540,0.9795175416470432
998442,0.4380623050960276
928423,0.8943509242985557
232087,0.2972398362723767
989318,0.9530531635029649
588597,0.1843177799683449
931784,0.8783796646045214
928414,0.297506347856568
944308,0.6631020673946227
927795,0.8086150404853745
951379,0.9152011856261534
582898,0.2360366477638984
957085,0.9709471011053807
811112,0.9396549692173419
999673,0.8198049217982901
977335,0.7124033258227047
996146,0.8087666599879314
190300,0.4319602745728617
40892,0.7452492668703057
962069,0.9280911736955928
980733,0.9643790008026365
808105,0.803003973905977
122427,0.624053850096847
893527,0.8435808322084135
577274,0.4529741352868038
979277,0.8472670191791151
974477,0.5573563324496352
899322,0.8530261839165385
967676,0.8309204402090997
982881,0.8724733036329521
966419,0.3420566043600339
905688,0.857807481803271
341909,0.9094232532097362
891475,0.9646493581525628
969559,0.8834198912504011
748471,0.1965785832440171
983568,0.9267798550377568
177734,0.2126037362031477
984573,0.9384369893307797
858850,0.8522408890131768
968610,0.8831270423016688
872077,0.8125235782716005
961467,0.802163577979429
569641,0.9620753750195491
384717,0.7707751338405248
997528,0.9320178369507705
719780,0.979407292102678
578732,0.3635764786209736
58579,0.8745280631974073
973573,0.9439468878034227
996525,0.963380790801729
984098,0.8690631122025787
967121,0.9833354785194498
386123,0.2983996542603062
981734,0.974377941206708
942792,0.7855003492652234
82335,0.5964822015196025
802669,0.888220754152315
893362,0.8079679163697792
976703,0.9485677891436533
855555,0.8726642486733033
65833,0.1759375310808225
539170,0.3602774779908716
281129,0.6809645870224351
574831,0.2643136609994076
941632,0.9793437671504114
599452,0.298582845025775
963359,0.9814511948377823
993424,0.8008923512681113
558997,0.1962318256576164
937287,0.4176020303752643
987346,0.2939284305566902
957750,0.892015550916028
788508,0.9605257489092607
292206,0.8844231771521606
985161,0.4846251550686844
968135,0.888902762018281
906034,0.9701728370328979
961213,0.6634267471344469
996151,0.9632691841098575
983872,0.9699040371977823
903231,0.7586219446656991
944350,0.9593451203382062
284753,0.7666540108034893
855098,0.4823452000937451
754225,0.7419596758785643
992046,0.9706672024262176
192585,0.6978278496084659
618672,0.8176645520693516
990092,0.3293780185917033
971412,0.9185813776279874
991378,0.9626155413459231
889774,0.3288493528086606
969197,0.8108105988094608
954827,0.8720292759636731
898660,0.6931271330338318
911798,0.8402970423834134
645435,0.5536249855784139
990553,0.7270132288164024
940495,0.4666279231018515
580061,0.3697636015252816
883793,0.882482793647443
62985,0.3706412840947903
995015,0.5351585281627335
935044,0.8678998063736715
69765,0.7155400394194107
963200,0.9489988719301081
785566,0.2113116601030089
936625,0.6810716565369884
890854,0.933702386968417
952909,0.954057478064982
821147,0.8733101766435627
707375,0.778794159827684
885330,0.2870501394253157
775960,0.1578479584965813
551413,0.8534264964665338
951322,0.7829813992027369
862827,0.9748762038774101
730926,0.2325269995429817
923266,0.956589245842642
307823,0.8157998746916516
983298,0.2154775360230531
961808,0.6458076550603232
964968,0.9491481330930382
932811,0.6288195059183042
71797,0.2586511436189911
948606,0.9600185970604213
930260,0.2936733390937669
989863,0.9402248465021232
623690,0.7908343538477912
947291,0.9074150165099184
901283,0.662948296117199
901919,0.9455389465694128
977932,0.9128359789761911
623109,0.857813467403624
651735,0.8643790281143042
497100,0.8846402777885461
195217,0.75229952366248
981473,0.9326704099800912
198245,0.1746239647487324
594839,0.4793499929222662
961530,0.8819918762048514
975983,0.9684840449433488
982473,0.6311693420142477
135536,0.2159530884361288
905696,0.3922762866251946
997836,0.8739917377471315
332608,0.646215405852066
582280,0.3807233794590295
753062,0.9859637009953984
944262,0.9507947573862787
943577,0.9592189756311885
20323,0.7197804023259159
930871,0.9478777784750131
975695,0.9414379556438175
967574,0.9424577345445511
286878,0.1854471075497786
623885,0.190197079041364
912683,0.3248690446863439
224828,0.3809681896066593
972279,0.8599068075148806
869209,0.8816866443471975
989217,0.8978063246203822
914344,0.8685398213599258
970756,0.9423082324572895
13961,0.6242541030978477
794179,0.8550489040000404
722401,0.2972185834599103
875994,0.9761781427368138
47341,0.7942390767282418
59888,0.1564773551640815
954837,0.8548194700078422
897796,0.3198488970929038
941218,0.7813337772239116
610228,0.7982040634381035
992588,0.7494158497275606
733390,0.4628338817535325
982403,0.9663184582907959
989100,0.8974746029426867
944401,0.9014243908653372
976222,0.9590353718687752
922659,0.1899657761552881
930258,0.463753751432721
991443,0.8838433303036249
596152,0.3596172803606259
923960,0.6946511742443989
896573,0.4650551480201425
995733,0.8385593710595074
974358,0.9479231008887412
976771,0.7497218657914505
934187,0.9758318991074134
936353,0.9589944459138259
309328,0.2754647792911736
900403,0.8500431771937498
511744,0.973651667181115
907611,0.9699578440438297
969302,0.9729190328061791
964327,0.8413234669358117
313523,0.4605317103216052
947858,0.4740223598164334
975730,0.9085727722796347
998397,0.956509578251984
342910,0.8839497869148568
754882,0.4392607926553686
102606,0.1415613139326057
981365,0.9452029472585565
329096,0.5939951542631046
590733,0.7780050984613139
743653,0.2816097116115345
