user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,if_score,hbos_score,lof_score,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15
345307,,-0.1686367690563202,,,,,,,,,,0.1674627363681793,0.2527492940425873,,,,,,,0.1447373330593109,,,,,,,,0.5049405097961426,,0.1753875017166138,,,,,,,,,,,,0.5853667855262756,,,,,,,0.1165854185819626,,,,,,,,,,,,0.183812290430069,,,,,,,,,,,,,,-0.1076151803135872,,,,,,,
185315,,-0.2693424820899963,,,,,,,,,,,0.2303781062364578,,,,,,,,,,,0.1336381882429123,-0.1846835166215897,,,0.6643602252006531,,,,,0.1824053078889847,,,,,,,,,,,-0.1338854730129242,,,,,0.1738413125276566,,,,,,,,,,,,0.2221629023551941,,,,,,,,,,,,,,-0.1456323862075806,,,,,,,
894482,,0.1565469652414322,,,,,,,,,,0.1891806423664093,0.2562271058559418,,,,,,,0.1799867153167725,,,,,-0.2150010913610458,-0.1454835385084152,,0.5479952692985535,,0.1931001394987106,,-0.1575388759374619,,,,,,,,,,0.4528027176856995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949647,,0.2319452166557312,,,,,,,,,,-0.1321272999048233,0.1896433979272842,,,,,,,,,,,,,,,0.3342811763286591,,0.1599685400724411,,,,,,,,,,,,0.5023811459541321,,,,,,,,,0.1083072051405907,,,,,,,-0.1874625235795975,-0.1792014390230179,,-0.5957210063934326,,,,,,,,,,,,,,,,,,,,,
888203,,0.2137248963117599,,,,0.1224434152245522,,,,,,,0.1358252167701721,,0.1037274524569511,,,,,,,,,,,,,0.2903297543525696,,,,,,,,,,,,,0.1321663707494736,0.6109800934791565,,0.1070245206356049,,,,,,,,,,,,,,0.1403237581253052,,,0.1808724254369736,,,,,,,,,,,,,,,,,,,,,
293550,,-0.2546074688434601,,,,,,,,,,0.1257534474134445,0.1494412124156952,,,,,,,,,,,,,,,0.310687243938446,,,,,,,,,,,,,0.1378263384103775,0.6983703374862671,,,,,,,,,-0.145429715514183,,,,,,,-0.1916965991258621,-0.2070128172636032,,0.1228564381599426,,,,,,,,,,,,,,,,,,,,,
972080,,0.3292309939861298,,,,,,-0.3168303072452545,,,,0.1370161324739456,0.2401551753282547,,,,,,,,,,,,,,,0.5434399843215942,,0.1416394114494324,,,,,,,,-0.1746965497732162,,0.5881242752075195,,,,-0.3564365208148956,,,,,,,,,,,,,,,,,0.1648643910884857,,,,,,,,,,,,,,,,,,,,,
989840,,0.1310411691665649,,,,,,-0.1560839116573334,,,,,0.1638352423906326,,,,,,,,,,,,,,,0.3437395393848419,,0.1559974700212479,,,,,,,,,,,0.1131173297762871,0.5728687644004822,,0.1034922301769257,,,,,,,,,,,,,,0.1613538861274719,,,0.1219094693660736,,,,,,,,,,,,,,,,,,,,,
957673,,0.2265930622816086,,,,,,,,,,,0.09346051514148712,,-0.1019569039344788,,,,,,,,,,,,,0.1659318953752518,,0.1002674698829651,,,,,,,,,,,,0.607151985168457,,,,,,,,,,,,,,,,,,0.1931292116641998,0.140032485127449,,,,,,,,-0.120329461991787,,-0.1143840998411179,,,,,,,,,,,
906374,,0.1578425765037537,,,,-0.2151392996311188,,,,,,,0.2368738800287247,,,,-0.1397620290517807,,,,,,,,-0.195367619395256,-0.1449404209852219,,0.5852792859077454,,0.1550740599632263,,,,,,,,,,,,0.4038044512271881,,-0.2736538350582123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978528,,0.1947758197784424,,,,-0.3229897022247314,,,,,,,0.1885779649019241,,,,,,,,,,,,-0.2010611742734909,-0.1486821472644806,,0.5076069235801697,,,,,,,,,,,,,0.09850705415010452,0.5117939114570618,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1218844726681709,,,,,,,,,,0.1062167286872864,,,
814890,,0.1096018254756927,,,,,,,,,,,,,,,,,,0.1655348986387253,,,,0.1197237744927406,0.1093175858259201,,,,,,,,,,,,,,,,,-0.1015853062272072,0.4387736618518829,,0.1853272616863251,,,,,,-0.18919637799263,,,,,,,,,,-0.2164401561021805,,,,,-0.1174954995512962,,,,,,,,,,,,,,,,
891990,,0.1510864794254303,,,,,,,,,,0.1634887456893921,0.2339253425598145,,,,,,,,,,,,-0.1578958481550217,-0.1395418494939804,,0.5003027319908142,,0.158132404088974,,,,,,,,,,,,0.3984268605709076,,,,,,,,,,,,,,,,0.1146650612354279,,,0.1481074392795563,,,,,,,,,,,,,,,,,,,,,
865602,,0.1958869695663452,,,,0.1862647831439972,,,,,,,,,,,,,,0.1541541516780853,,,,,0.1253095120191574,0.1119392737746239,,,,,,,,,,,,,,,,-0.1109357178211212,0.3785721957683563,,0.1648768037557602,,,,,,,,,,,,,,,,-0.2261587977409363,,,-0.09739348292350769,,,,,,,,,,,,,,,,,,
858744,,0.1473115086555481,,,,,-0.2486964762210846,,,,,0.1479292064905167,0.2611694633960724,,,,,,,0.1076932996511459,,,,,,,,0.5265315175056458,,,,,,,,,,,,,0.1123440563678741,0.6001200675964355,,,,,,,,,-0.2174302488565445,,,,,,,,,,0.1672269105911255,,,,,,,,,,,,,,,,,,,,,
980577,,0.1016761735081673,,,,,,,,,,,0.1524196416139603,,-0.1394282728433609,,,,,,,,,,,,,0.3056505620479584,,0.1543698906898499,,,,,,,,,,,0.1100297123193741,0.5740281939506531,,,,,,,,,,,,,,,,0.1553834974765778,,,0.1457305401563644,,,,,,,,-0.1091320961713791,,,,,,,,,,,,,
914630,,0.2460229843854904,,,,,,,,,,-0.1018758416175842,0.1123885810375214,,,,,,,,,,,,,,,0.366684228181839,,0.1986581236124039,,,,,,,,,-0.1626826226711273,,,-0.2203753441572189,,,,,,,,,0.1107406094670296,,0.1075001880526543,,,,,,,0.1035581827163696,,,,,,,,,,,,,,,,,,,,,,
997721,,0.2123089283704758,,,,0.1985230594873428,,,,,,,0.1441935449838638,,-0.1097764149308205,,,,,,,,,,,,,0.2608075737953186,,0.1344573199748993,,,,,,,,,,,0.1062890365719795,0.5446025133132935,,,,,,,,,,,,,,,,0.1254770159721375,,,0.1570776849985123,,,,,,,,,,,,,,,,,,,,,
984579,,,,,,0.1413798034191132,-0.3073287606239319,,,,,0.1519085317850113,0.2308963388204575,,,,,,,,,,,,-0.173948809504509,,,0.5133797526359558,,0.1829929798841476,,,,,,,,,,,,0.4708948135375977,,,,,,,,,,,,,,,,0.1391356289386749,,,0.176180824637413,,,,,,,,,,,,,,,,,,,,,
979110,,0.2528242468833923,,,,,,,,,,,-0.1133431792259216,,,,,,,-0.1052118390798569,,,,,,,,-0.1588893085718155,,,,,,,,,,,,,,0.4785159528255463,,-0.3255668580532074,,,,,,,,,,,,,,0.1246195882558823,,0.281803160905838,0.1613168120384216,,,-0.1214051991701126,,,,,,,,,,,,,,,,,,
819521,,,,,,,,,,,,,0.1500424593687057,,-0.1067811101675034,,,,,,,,,,,,,0.2697665691375732,,0.1340449750423431,,,,,,,,,,,0.1192928478121758,0.5657207369804382,,0.1162279322743416,,,,,,,,,,,,,,,,,0.2103649377822876,,,,,,,,,-0.2204484790563583,,,,,,,,,,-0.1137472093105316,,
251368,,-0.3141085505485535,,,,,,-0.1887180209159851,,,,,0.2829450964927673,,,,,,,0.1473227292299271,,,,,,,,0.6059027314186096,,,,-0.213477149605751,,,,,,,,,0.1180279403924942,0.5652486085891724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114636167883873,,,-0.1170979216694832,,
957314,,,,,,,,,,,,0.1991716176271439,0.1587862372398376,,,,,,,,,,,,,,,0.3631809055805206,-0.174002394080162,,,,,,,,,,,,0.1401755809783936,0.504288911819458,,-0.239182710647583,,,,,,,,,,,,,,0.125310868024826,,,0.1703920215368271,,,,,,,,-0.1231022104620934,,,,,,,,,,,,,
817601,,,,,,,-0.2066025286912918,,,,,,0.2230512648820877,,,,,,0.2249479442834854,,,,,,,,,0.5244656205177307,,,,,,,,,,,,,,,,,,,,,,,0.1105474308133125,-0.1265591979026794,,,,,,,-0.1469259411096573,,0.1907354146242142,,,0.1171751320362091,,,,,,,,0.1216517463326454,,,,,,,,,,
976892,,0.2897405624389648,,,,,,-0.3266919851303101,,,,,0.2599011063575745,,,,,,,0.1545310616493225,,,,,,,,0.632500946521759,,0.2543272376060486,,,,,,,,,,,,-0.1621756553649902,,-0.3096555769443512,,,,,,,-0.2326890677213669,,,,,,,,,,0.1548091918230057,,,,,,,,,,,,,,,,,,,,,
969342,,0.2189168632030487,,,,,,,,,,,0.2002946734428406,,0.09479060769081116,,,,,,,,,,,,,0.4324967861175537,,0.1667259633541107,,,,,,,,,,,0.1025901883840561,0.5072931051254272,,-0.1801340878009796,,,,,,,,,,,,,,-0.1668345481157303,-0.1843293756246567,,,,,,,,,,,,,,,,,,,,,,,
709014,,-0.2287958413362503,,,,,,,,,,0.1676710546016693,0.2686150670051575,,,,,,,0.2034687995910645,,,,,,,,0.6127896308898926,,0.1835761070251465,,,,,,,,,,,,0.4864384829998016,,-0.2874099910259247,,,,,,,,,,,,,,0.2085253000259399,,,-0.5098934173583984,,,,,,,,,,,,,,,,,,,,,
952880,,0.1966222375631332,,,,,-0.2927838861942291,,,,,0.129342257976532,0.1805719435214996,,,,,,,,,,,,,,,0.3356829881668091,,0.128405898809433,,,,,,,,,,0.4473803639411926,,0.4448104500770569,,0.105421207845211,,,,,,,,,-0.1426625400781631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875076,,0.190020740032196,,,,,,,,,,,,,,,,,,0.1581023633480072,,,,0.09212500602006912,0.13629549741745,0.1184551566839218,,,,,,,,,,,,,,,,-0.09437069296836853,0.428671270608902,,0.1849047839641571,,,,,,,,,,,,,-0.07616899907588959,,,-0.2076254338026047,,,,,,,,,,,,,,,,,,,,,
983601,,0.1195148602128029,,,,,,,,,,0.1441866308450699,0.2070100605487823,,,,,,,,,,,,,,,0.4170030355453491,,0.216485321521759,,,,,,,,,-0.1057861819863319,,,0.5153287053108215,,0.1055473461747169,,,,,0.09833656996488571,,,,,,,,,,,,-0.102948971092701,,,,,,,,,,,,,,,,,,,,,
342543,,-0.1844723373651505,,,,0.1036967411637306,,,,,,0.1314349770545959,0.2081460356712341,,,,,,,,,,,,,,,0.4356239140033722,,,,,,,,,,,,,0.1308702528476715,0.702410876750946,,0.102628156542778,,,,,0.1032542511820793,,,,,,,,,,,,,,,,,,,,,-0.1993439644575119,,,,,,,,,,,,
1000538,-0.136516347527504,0.384690135717392,,,,0.1363428980112076,,,,,,,,,,,,,,,,,,,,,,-0.155018612742424,0.1023012101650238,0.1253777742385864,,,,,,,,,,,,0.6430829763412476,,0.09124283492565155,,,,,,,0.09666603058576584,,,,,,,,,,0.1236283406615257,,,,,,,,,,,,,,,,,,,,,
906784,,0.1914938241243362,,,,0.1595151573419571,,,,,,,0.2443183362483978,,,,,,,0.1221882328391075,,,,,-0.1374161243438721,-0.1065386682748795,,0.4050608277320862,,0.1678165793418884,,,,,,,,,,,,0.5395792722702026,,,,,,,,,,,,,,,,,-0.1261267364025116,,,,,,,,,,,,,,,,,,,,,,,
965965,,0.1955910474061966,,,,,,,,,,,0.1497639417648315,,,,,,,,,,,,,,,0.2905383706092834,,,,,,,,,,,,,0.1159615367650986,0.6313958168029785,,,,,,,,,-0.1915129572153091,,,,,,,-0.1944184750318527,-0.1456033289432526,,0.1755983978509903,,,,,,,,,,,,-0.1877884864807129,,,,,,,,,
968480,,0.1954917162656784,,,,,,,,,,,0.1644045114517212,,0.1214902624487877,,,,,,,,,,,,,0.3331620097160339,,0.1612924039363861,,,,,,,,,,,,0.5384805202484131,,0.1052111983299255,,,,,,,,,,,,,,0.1771093755960464,0.1118898466229439,,-0.2573499977588654,,,,,,,,,,,,,,,,,,,,,
924721,,0.2464285641908646,,,,0.1274761855602264,,,,,,,,,,,,,,-0.1005827113986015,,,,,,,,-0.1545284986495972,,,,,,,,,,,,,0.1198248788714409,0.3275468647480011,,,,,,,,,,,,,,,,0.1129108592867851,,,0.2065588086843491,,,-0.1372208446264267,,,,,,-0.2400863915681839,,,,,,,,,,,,
966370,,0.2344868183135986,,,,,,,,,,0.1907739192247391,0.231750413775444,,,,,,,0.1220377162098885,,,,,,,,0.4739223122596741,,0.1982709318399429,,,,,,,,,,0.432396799325943,,0.4438267350196838,,0.1083195880055428,,,,,,,,,,,,,,,,,0.1344578266143799,,,,,,,,,,,,,,,,,,,,,
988233,-0.1610438823699951,0.2611440420150757,,,,,,0.13726606965065,,,,,,,,,,,,,,,,,,,,-0.1340018808841705,,,,,,,,,,,,,,0.4192435443401337,,,,,,,,,0.1157516911625862,,,,,,,0.1171518638730049,,0.2481996119022369,0.2091703861951828,,,,,,,,,,-0.1498301178216934,,,,,,,,,,,
766032,,,,,,0.1712009459733963,,0.1041801571846008,,,,,,,,,,,,0.164229229092598,,,,0.117947094142437,,,,,,,,,,,,,,,,,,-0.1194182857871056,0.4495006501674652,,0.1893195956945419,,,,,,-0.1891878992319107,,,,,,,,,,-0.209048867225647,,,,,,,,,,,0.07346753776073456,,,,,,,,,,
842639,,0.1352269053459167,,,,,,,,,,0.1628886610269547,0.2416315823793411,,,,,,,,,,,,,,,0.4766051769256592,-0.1130127459764481,,,,,,,,,,,,0.1126745715737343,0.5690804719924927,,,,,,,,,,,,,,,,-0.1316232830286026,,,0.1611385643482208,,,,,-0.1474045515060425,,,,,,,,,,,,,,,,
815949,,0.1205133944749832,,,,,,,,,,,,,,,,,,0.1667823791503906,,,,0.09362441301345825,0.1314079910516739,0.1176649704575539,,,,,,,,,,,,,,,,-0.1016028523445129,0.4010325968265533,,0.1792206913232803,,,,,,,,,,,,,,,,-0.2037264704704285,,,,,-0.08737333118915558,,,,,,,,,,,,,,,,
945188,,0.1387109160423279,,,,0.1935020536184311,,,,,,,,,,,,,,0.1674933880567551,,,,0.118170902132988,0.1422605514526367,0.1076676324009895,,,,,,,,,,,,,,,,,0.445464700460434,,0.1831457614898682,,,,,,-0.1708567291498184,,,,,,,,,,-0.19272181391716,,,,,,,,,,,,,,,,,,,,,
812732,,0.1028227880597115,,,,,,,,,,,,,,,,,,0.1646743565797806,,,,0.1165955662727356,0.1257346421480179,0.1076222285628319,,,,,,,,,,,,,,,,-0.1020747646689415,0.4251621067523956,,0.1813487857580185,,,,,,-0.2012435644865036,,,,,,,,,,-0.2005109786987305,,,,,,,,,,,,,,,,,,,,,
844118,,0.1241095811128616,,,,,,0.08876873552799225,,,,,,,,,,,,0.1659160852432251,,,,,0.1276577413082123,,,-0.08930450677871704,,,,,,,,,,,,,,-0.1618511825799942,0.3376283347606659,,0.1233891546726227,,,,,,,,,,,,,,,,0.1451484113931656,,,,,-0.1076360642910004,,,,,,,,,,,,,,,,
883263,,0.1839851140975952,,,,,,,,,,,,,,,,,,0.1572678685188293,,,,0.08498351275920868,0.1003448814153671,,,,,,,,,,,,,,,,,-0.09903489053249359,0.3943431079387665,,0.1648635268211365,,,,,,,,,,,,,-0.09917765110731125,,,-0.2393227368593216,,,,,-0.1078489050269127,,,,,,,,,,,,,,,,
885787,,0.1925663501024246,,,,0.1685681343078613,,,,,,-0.1203377470374107,0.1935939490795135,,-0.1319790631532669,,,,,,,,,,,,,0.3400367498397827,,0.1776974499225616,,,,,,,,,,,,0.5741406083106995,,,,,,,,,-0.1364122331142426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1205856129527092
943657,-0.2558678686618805,0.1984654814004898,,,,,,,,,,,0.1570210456848145,,,,,,,,,,,,,,,0.283672422170639,,0.1297790110111237,,,,,,,,,,,0.1177898421883583,0.6266657710075378,,,,,,,,,,,,,,,,-0.1654371172189713,-0.1470839530229568,,0.1763083636760712,,,,,,,,,,,,,,,,,,,,,
941868,,0.2049382477998734,,,,,,0.098000667989254,,,,,,,,,,,,0.1397115290164948,,,,,0.1182158663868904,0.09550453722476959,,-0.09222960472106934,,,,,,,,,,,,,,-0.1740949600934982,0.3192636072635651,,0.1293657869100571,,,,,,,,,,,,,,,0.1238057464361191,,,,,,,,,,,,,,,,,,,,,,
902718,,0.1630813479423523,,,,,,,,,,,,,,,,,,0.1587318480014801,,,,0.08964566141366959,0.1156722158193588,0.1003900915384293,,,,,,,,,,,,,,,,-0.09312532842159271,0.3859811425209045,,0.1654099971055984,,,,,,,,,,,,,-0.08165306597948074,,,-0.1999335736036301,,,,,,,,,,,,,,,,,,,,,
996166,,0.2719970941543579,,,,,,,,,,,0.14092917740345,,,,,,,,,,,,,,,0.2986407279968262,,,,,,,,,,,,,0.1273777633905411,0.6024396419525146,,0.1068453341722488,,,,,,,,,0.08552709221839905,,,,,0.1569371670484543,0.09530777484178543,,0.1258735656738281,,,,,,,,,,,,,,,,,,,,,
992672,,0.2620601654052734,,,,,,-0.4459338486194611,,,,,-0.118629053235054,,,,,,,-0.1128226518630981,,,,,,,,-0.1134691014885902,,,,,,,,,,,,,0.1401000022888184,0.393830806016922,,-0.3688838481903076,,,,,,,,,,,,,,,,0.3218850791454315,0.2893535792827606,,,,,,,,,,,,,,,,,,,,,
989324,,0.1497171223163605,,,,,,,,,,,-0.1551541388034821,,,,,,,-0.1186630204319954,,,,,-0.1615860909223557,-0.1258447617292404,,0.1385636478662491,,0.1214940696954727,,,,,,,,,,,,0.5134448409080505,,,,,,,,,,,-0.1139927431941032,,,,,,,,0.2066415846347809,,,,,,,,,,,,,,,,,,,,,
820284,,0.1346691250801086,,,,,,,,,,,,,,,,,,0.1650829911231995,,,,0.1080915108323097,,0.08148947358131409,,,,,,,,,,,,,,,,-0.09760092198848724,0.4286527931690216,,0.1779115945100784,,,,,,-0.2088880836963654,,,,,,,,,,-0.1963701546192169,,,,,,,,,,,0.08394092321395874,,,,,,,,,,
988076,,0.1389651447534561,,,,,,,,,,0.1126224100589752,0.1467926353216171,,,,,,,,,,,,,,,0.357599139213562,,0.1617536544799805,,,,,,,,,,,0.1161899641156197,0.5285599231719971,,-0.419497549533844,,,,,,,,,,,,,,0.1496125161647797,,,0.1537889540195465,,,,,,,,,,,,,,,,,,,,,
943378,,0.2407628744840622,,,,,,,,,,0.1473594605922699,0.2207275629043579,,,,,,0.1866829097270966,,,,,,,,,0.4627974927425385,,,,,,,,,,-0.1829411089420319,,,,-0.164631575345993,,,,,,,,,,-0.158261850476265,,,,,,,-0.1822798103094101,,0.1777752786874771,,,,,,,,,,,,,,,,,,,,,
963415,,0.1942916661500931,,,,0.1638839393854141,,,,,,,0.1390852183103561,,-0.1446422040462494,,,,,,,,,,,,,0.1942577660083771,,0.1184193268418312,,,,,,,,,,,,0.5727304816246033,,,,,,,,,,,,,,,,-0.1738307178020477,-0.1483106911182404,,0.1348754167556763,,,,,,,,,,,,,,,,,,,,,
885489,,0.1929193288087845,,,,0.1911231726408005,,,,,,,,,,,,,,0.1665796786546707,,,,,0.1108560636639595,,,,,,,,,,,,,,,,,-0.1078143268823624,0.412481963634491,,0.1800844520330429,,,,,,-0.2009408921003342,,,,,,,,,,-0.2094463407993317,,,,,-0.117020845413208,,,,,,,,,,,,,,,,
962590,,0.1890367269515991,,,,,,,,,,0.132869765162468,0.2579342126846313,,,,,,,0.1318914443254471,,,,,-0.1309643089771271,,,0.7396258115768433,,,-0.1478350013494492,,,,,,,,,0.3802351057529449,,,,,,,,,0.1541749089956284,,,,,,,,,,,,0.1788242906332016,,,,,,,,,,,,,,,,,,,,,
628290,,-0.2289720624685287,,,,,,0.09437861293554306,,,,,,,,,,,,0.1573293060064316,,,,0.1055296212434769,0.1376605033874512,0.1182361841201782,,,,,,,,,,,,,,,,-0.1190246865153313,0.4577264189720154,,0.1924129873514175,,,,,,,,,,,,,,,,-0.2144965529441833,,,,,,,,,,,,,,,,,,,,,
850544,,0.124723806977272,,,,,,,,,,0.1297888904809952,0.1531703323125839,,,,,,,,,,,,,,,0.4085098505020142,,,,,,,,,,,,0.4274423122406006,,-0.1427906602621078,,0.1195309236645699,,,,,,,,,,,,,,0.1130256280303001,,,-0.3913917541503906,,,,,,,,,,,,,,,,,,,,,-0.192819282412529
816922,,,,,,,,,,,,,0.1785554438829422,,-0.1455240547657013,,,,,,,,,,,,,0.266177624464035,,0.1421792954206467,,,,,,,,,,,0.1227052956819534,0.639049232006073,,0.0906350165605545,,,,,,,0.107894666492939,,,,,,,-0.1782565861940384,-0.154996931552887,,,,,,,,,,,,,,,,,,,,,,,
992691,,0.270163357257843,,,,,,-0.3711512982845306,,,,0.1689843386411667,0.2677569687366486,,,,,,,0.163238450884819,,,,,,,,0.6829328536987305,,0.2566125690937042,,,,,,,,,,,,-0.1632693260908127,,-0.2771216332912445,,,,,,,-0.1516516506671906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985442,,0.2008387595415115,,,,,,,,,,-0.1116067320108414,0.1298995763063431,,-0.1375859975814819,,,,,,,,,,,,,0.244737446308136,,0.1350867301225662,,,,,,,,,,,,0.5983708500862122,,,,,,,,,-0.3546390235424042,,,,,,,0.1470001488924026,,,,-0.1036470979452133,,,,,,,,,,,,,,,,,,,,
916946,,0.2514667212963104,,,,,,,,,,,0.1301383674144745,,,,,,0.1265833973884583,,,,,,,,,0.334025114774704,,0.1883788257837296,,,,,,,,,,0.5725895762443542,,-0.1940207630395889,,,,,,,,,-0.2118053287267685,,,,,,,,,,0.127319410443306,,,,,,,,,,-0.1791905164718628,,,,,,,,,,,
989408,,0.09656128287315369,,,,,,,,,,,0.1519329845905304,,,,,,,,,,,,,,,0.2910201847553253,-0.1324585825204849,-0.1329743713140488,,,,,,,,,,,,0.510699450969696,,0.1025854870676994,,,,,,,,,,,,,,,,0.1093230620026588,0.1398923546075821,,,,,,,,,,,,,,,,,,,,,-0.1025863066315651
