user_id,status
970756,1
989835,1
941632,1
971960,1
978191,1
972630,1
563233,1
963468,1
247785,1
443074,1
998397,1
232087,1
950140,1
286878,1
95398,1
889416,1
940495,1
929880,1
933119,1
997643,1
886302,1
976618,1
205430,1
802669,1
318890,1
867652,1
964359,1
906034,1
921761,1
978335,1
949217,1
554249,1
991524,1
946362,1
946589,1
961467,1
909735,1
950777,1
926849,1
493176,1
873763,1
967398,1
911798,1
568655,1
963227,1
198245,1
973545,1
905696,1
979352,1
719780,1
923268,1
811167,1
294438,1
794107,1
897223,1
990438,1
80243,1
871664,1
977996,1
729137,1
994889,1
977198,1
875994,1
963956,1
243467,1
882871,1
969445,1
970075,1
995268,1
224828,1
980138,1
887257,1
953793,1
980549,1
994688,1
967138,1
843713,1
598391,1
980733,1
997711,1
778386,1
896378,1
958259,1
999061,1
542759,1
497100,1
810775,1
974358,1
196605,1
963200,1
392024,1
872552,1
997440,1
33963,1
949327,1
449076,1
955535,1
978448,1
972328,1
710601,1
404635,1
985161,1
270051,1
855555,1
991326,1
640311,1
838260,1
976771,1
985534,1
928214,1
960139,1
958164,1
992085,1
920129,1
820487,1
952717,1
254886,1
984123,1
980972,1
450556,1
690982,1
998051,1
993557,1
986961,1
889010,1
989507,1
969962,1
978530,1
986521,1
779946,1
484588,1
971523,1
893561,1
623255,1
788450,1
410049,1
110317,1
899693,1
698984,1
949417,1
944401,1
959084,1
885698,1
927048,1
978404,1
988910,1
309328,1
968590,1
999711,1
1481,1
562076,1
994452,1
862302,1
836830,1
965201,1
789335,1
816570,1
965023,1
80792,1
916194,1
503941,1
911710,1
801435,1
996000,1
200165,1
944308,1
433589,1
932282,1
492192,1
977607,1
893333,1
986979,1
553538,1
600602,1
980221,1
770651,1
967557,1
819879,1
737178,1
308089,1
830977,1
853465,1
865771,1
467847,1
958875,1
989318,1
880829,1
994704,1
993916,1
529700,1
959138,1
42029,1
945388,1
928617,1
3862,1
778398,1
795290,1
222009,1
270793,1
1001463,1
807458,1
972013,1
961757,1
981642,1
420860,1
971324,1
929688,1
743751,1
979764,1
962373,1
130646,1
769125,1
969559,1
587660,1
524572,1
357405,1
963218,1
622952,1
767265,1
622216,1
819236,1
82335,1
972362,1
971052,1
962394,1
597660,1
904353,1
948466,1
894976,1
982815,1
324394,1
823935,1
928967,1
873397,1
963581,1
971183,1
921812,1
966971,1
712214,1
895070,1
957254,1
1001262,1
967676,1
969197,1
987381,1
973589,1
733390,1
931858,1
440731,1
767447,1
286887,1
987687,1
913378,1
763720,1
402862,1
752236,1
904545,1
996525,1
989078,1
977513,1
905176,1
932098,1
964327,1
947751,1
995664,1
406572,1
928750,1
956479,1
664631,1
970448,1
964968,1
989465,1
937568,1
614279,1
983367,1
923266,1
537879,1
992046,1
971131,1
833732,1
386123,1
942792,1
904710,1
970796,1
982917,1
977249,1
996735,1
625186,1
693304,1
899447,1
97126,1
957085,1
147261,1
978751,1
973267,1
35615,1
981609,1
930013,1
962511,1
956286,1
719024,1
881427,1
987879,1
811188,1
863498,1
711192,1
120757,1
870342,1
310346,1
622609,1
954837,1
235465,1
90599,1
732895,1
868503,1
313523,1
838273,1
909637,1
240084,1
882608,1
126529,1
871520,1
912683,1
749716,1
853204,1
922908,1
967574,1
818974,1
65833,1
322260,1
991509,1
916726,1
929789,1
532385,1
447115,1
935828,1
862235,1
963851,1
752970,1
861481,1
1001305,1
970009,1
173957,1
982712,1
388032,1
434378,1
988017,1
799006,1
998634,1
939508,1
682025,1
918843,1
878883,1
784618,1
921275,1
928414,1
710952,1
1000664,1
339429,1
950893,1
978593,1
715662,1
190305,1
983872,1
511744,1
1002414,1
971412,1
994719,1
794179,1
992400,1
998170,1
986520,1
861115,1
953953,1
989863,1
886790,1
923396,1
993424,1
69765,1
389711,1
896121,1
449410,1
76899,1
990136,1
404505,1
989698,1
859207,1
105137,1
764102,1
724950,1
876090,1
979056,1
973323,1
851259,1
974198,1
970439,1
679781,1
956369,1
861693,1
994464,1
984691,1
232271,1
245382,1
607182,1
976343,1
927820,1
928955,1
623690,1
954803,1
645435,1
938407,1
870745,1
811112,1
93008,1
727864,1
962069,1
986744,1
967928,1
192585,1
743653,1
981835,1
996105,1
730926,1
977662,1
615344,1
896464,1
967803,1
909832,1
889319,1
348130,1
901283,1
921630,1
946969,1
970279,1
609523,1
909447,1
955980,1
657950,1
859731,1
961623,1
970958,1
708655,1
971494,1
954703,1
335095,1
951324,1
912799,1
971128,1
753062,1
507074,1
284753,1
112303,1
941218,1
962448,1
918664,1
976015,1
193674,1
868058,1
565877,1
565788,1
957011,1
999937,1
950662,1
254527,1
573279,1
292679,1
16565,1
721928,1
904828,1
345545,1
954559,1
830199,1
614698,1
204112,1
961827,1
563741,1
971072,1
972447,1
968087,1
932222,1
156075,1
177734,1
975940,1
344688,1
1000787,1
959611,1
963610,1
961769,1
797668,1
795484,1
943577,1
367838,1
918387,1
221685,1
589040,1
992134,1
856155,1
266944,1
922261,1
102553,1
722845,1
939434,1
955662,1
988234,1
957628,1
338628,1
953673,1
983894,1
990820,1
999938,1
628301,1
922550,1
982473,1
994321,1
971474,1
304473,1
958517,1
980522,1
822756,1
319156,1
799061,1
147310,1
923170,1
990092,1
832207,1
28555,1
756492,1
383036,1
81859,1
895819,1
623885,1
940936,1
221365,1
570419,1
59888,1
954827,1
710154,1
931491,1
974477,1
567819,1
979440,1
820479,1
942375,1
614734,1
974480,1
834075,1
974993,1
957189,1
1000008,1
432037,1
970897,1
931784,1
953102,1
643729,1
883106,1
858850,1
989981,1
897962,1
992556,1
975695,1
900834,1
947225,1
313860,1
978680,1
846119,1
873328,1
190300,1
504325,1
812526,1
651735,1
599452,1
944117,1
330111,1
625643,1
926172,1
901617,1
362176,1
265932,1
993049,1
987885,1
520841,1
579382,1
942631,1
666041,1
981365,1
981473,1
47382,1
573791,1
743818,1
580607,1
292206,1
968135,1
754225,1
563634,1
967684,1
503741,1
928423,1
969381,1
965959,1
965675,1
601779,1
950802,1
530786,1
728801,1
972949,1
967584,1
977702,1
973998,1
984516,1
967495,1
438551,1
433616,1
602716,1
541631,1
799575,1
991234,1
990225,1
953058,1
916182,1
963532,1
571537,1
896573,1
300025,1
910821,1
881866,1
1000484,1
624354,1
729419,1
608686,1
977240,1
537831,1
944611,1
756185,1
39701,1
543864,1
993463,1
941810,1
944366,1
925426,1
539170,1
826701,1
738927,1
867507,1
891475,1
281406,1
997454,1
968607,1
739556,1
107380,1
924034,1
967612,1
856154,1
991354,1
55996,1
754994,1
995573,1
997528,1
998350,1
981538,1
901777,1
954643,1
510411,1
555058,1
983585,1
887210,1
194816,1
987393,1
923363,1
980736,1
961551,1
1001409,1
343098,1
960893,1
872077,1
996815,1
915340,1
889774,1
897796,1
826120,1
779878,1
972121,1
961083,1
990101,1
898969,1
79952,1
761406,1
761504,1
242096,1
955704,1
448779,1
875280,1
761630,1
989898,1
944350,1
965457,1
873442,1
963491,1
938596,1
911843,1
901919,1
945285,1
568264,1
574831,1
867262,1
855098,1
541700,1
906177,1
727713,1
468406,1
873020,1
594941,1
988632,1
854554,1
461932,1
827612,1
987559,1
261196,1
26896,1
996652,1
580061,1
26167,1
948560,1
931488,1
829815,1
30326,1
357560,1
195217,1
920407,1
907611,1
994919,1
703960,1
309731,1
991187,1
934145,1
802555,1
667209,1
857912,1
970352,1
975235,1
995873,1
978946,1
979099,1
960758,1
929118,1
873432,1
961068,1
895604,1
995174,1
912005,1
618772,1
859965,1
391318,1
966196,1
983437,1
99682,1
968610,1
434300,1
41613,1
995880,1
893527,1
711740,1
773033,1
934071,1
964375,1
973743,1
7097,1
977147,1
915266,1
996314,1
969979,1
907620,1
953143,1
975422,1
936833,1
284462,1
923960,1
948766,1
968178,1
1001110,1
878286,1
591125,1
886397,1
138787,1
992155,1
623283,1
993520,1
448813,1
190994,1
898660,1
930871,1
219850,1
898644,1
981440,1
302340,1
907859,1
943732,1
667426,1
610133,1
990256,1
89895,1
976100,1
959205,1
333116,1
1001529,1
978160,1
971654,1
982266,1
961790,1
826339,1
983298,1
810805,1
590960,1
985654,1
341909,1
961185,1
583990,1
945875,1
399953,1
969302,1
395484,1
839500,1
959352,1
668111,1
756889,1
122427,1
875906,1
959886,1
881141,1
952788,1
737496,1
969832,1
991492,1
759134,1
978982,1
918285,1
691014,1
321974,1
986187,1
823018,1
277665,1
358942,1
953959,1
441292,1
984250,1
536815,1
932952,1
320804,1
984573,1
705803,1
86950,1
948995,1
417416,1
979335,1
964353,1
582899,1
951856,1
127867,1
999453,1
937622,1
890696,1
40892,1
985103,1
786704,1
874894,1
594792,1
768510,1
752298,1
407318,1
963171,1
930105,1
271103,1
987720,1
404798,1
936353,1
957951,1
121953,1
47341,1
997081,1
890854,1
670571,1
785566,1
995015,1
948504,1
557452,1
747150,1
897836,1
934234,1
985588,1
992295,1
182119,1
999733,1
618672,1
858123,1
342910,1
972186,1
951379,1
432770,1
903916,1
236235,1
888078,1
899713,1
167216,1
957750,1
498858,1
861213,1
459773,1
923745,1
403145,1
974831,1
895194,1
958385,1
961046,1
888029,1
590733,1
975730,1
838015,1
860021,1
609392,1
954465,1
582270,1
695116,1
974830,1
1000374,1
95465,1
973285,1
948749,1
884193,1
992498,1
973531,1
838343,1
760547,1
977456,1
307823,1
975983,1
749221,1
975596,1
691438,1
984098,1
858336,1
932136,1
951322,1
400432,1
943056,1
967773,1
581260,1
990005,1
969163,1
999068,1
422695,1
975128,1
911074,1
992722,1
954031,1
332608,1
981734,1
676194,1
118338,1
927795,1
788268,1
906358,1
882807,1
965251,1
571109,1
847611,1
378588,1
940690,1
965613,1
315098,1
368922,1
894013,1
937287,1
245219,1
814531,1
966827,1
851522,1
691915,1
401667,1
582280,1
441259,1
901711,1
21363,1
920950,1
594839,1
588427,1
926840,1
911996,1
930258,1
577274,1
964069,1
903289,1
996151,1
854618,1
954202,1
940180,1
596152,1
825923,1
431424,1
399295,1
891233,1
998046,1
942033,1
981702,1
74918,1
94731,1
977611,1
810227,1
974140,1
997219,1
969331,1
582471,1
96696,1
331009,1
303304,1
962390,1
972279,1
480813,1
992816,1
794419,1
966993,1
829322,1
902451,1
955541,1
74323,1
849278,1
738908,1
788508,1
971423,1
921811,1
582660,1
119706,1
111844,1
261890,1
862804,1
224608,1
944277,1
708908,1
934187,1
720228,1
860093,1
984763,1
989174,1
967342,1
71797,1
698836,1
784725,1
772801,1
979061,1
974313,1
499675,1
285861,1
534420,1
903231,1
899322,1
983813,1
947291,1
923284,1
892327,1
328345,1
707375,1
125199,1
982423,1
902031,1
808241,1
287751,1
810246,1
972594,1
966153,1
964101,1
827337,1
955480,1
975550,1
886658,1
969216,1
659347,1
104143,1
937902,1
948280,1
756216,1
890963,1
990553,1
526338,1
110377,1
984773,1
953683,1
739676,1
850570,1
389399,1
573122,1
806393,1
381216,1
948606,1
903440,1
983568,1
900403,1
33138,1
759143,1
856066,1
803845,1
901344,1
986859,1
135536,1
841723,1
960249,1
309435,1
965068,1
987346,1
604814,1
989301,1
952909,1
598963,1
936229,1
345456,1
967200,1
355650,1
885743,1
593343,1
979277,1
531596,1
118996,1
556372,1
868141,1
232904,1
968012,1
996733,1
102262,1
805705,1
926557,1
818127,1
983647,1
978202,1
907113,1
948107,1
979669,1
998131,1
82198,1
915215,1
987835,1
855996,1
992402,1
992382,1
936625,1
582898,1
978582,1
697271,1
729721,1
488674,1
121951,1
281129,1
826922,1
989217,1
703397,0
777227,0
984144,0
657160,0
650308,0
196139,0
912735,0
741795,0
889901,0
668831,0
942137,0
730960,0
900769,0
984553,0
185056,0
133573,0
769741,0
967089,0
910439,0
864073,0
910852,0
254718,0
80971,0
334552,0
992002,0
965012,0
978966,0
945020,0
689103,0
738409,0
524870,0
643783,0
724504,0
736745,0
874464,0
636954,0
731866,0
770806,0
745274,0
644945,0
414186,0
812446,0
425332,0
161727,0
883065,0
533301,0
988952,0
707638,0
944229,0
688404,0
723913,0
952130,0
385345,0
75179,0
582610,0
943601,0
255301,0
917537,0
75286,0
982523,0
574977,0
978658,0
904484,0
935640,0
996281,0
789217,0
818909,0
312627,0
671641,0
268223,0
969258,0
794531,0
909711,0
795213,0
767610,0
980953,0
728402,0
211897,0
463909,0
939833,0
970965,0
456017,0
429865,0
123467,0
179047,0
969249,0
980575,0
938733,0
877464,0
884063,0
952538,0
977667,0
133472,0
124032,0
428350,0
165889,0
308299,0
647113,0
26995,0
991259,0
451094,0
845436,0
563049,0
614916,0
23982,0
154176,0
815944,0
606105,0
993419,0
909321,0
578341,0
708812,0
873009,0
898258,0
2081,0
600133,0
946229,0
985484,0
868777,0
692545,0
785987,0
754619,0
644260,0
419228,0
915197,0
588312,0
992927,0
453601,0
526938,0
578506,0
879196,0
291586,0
777029,0
722656,0
89273,0
678404,0
815864,0
741506,0
604964,0
636852,0
817842,0
810132,0
904009,0
149298,0
855074,0
82014,0
675352,0
774718,0
683777,0
978180,0
72297,0
742498,0
45335,0
844810,0
454068,0
16039,0
565695,0
93248,0
373528,0
2184,0
159859,0
592315,0
910702,0
648220,0
639988,0
565446,0
733424,0
955767,0
245582,0
105125,0
996590,0
943043,0
979646,0
154972,0
906494,0
873408,0
818239,0
939627,0
204920,0
782941,0
600500,0
154099,0
72342,0
913863,0
804760,0
970106,0
104521,0
626124,0
947102,0
695592,0
14157,0
970385,0
921137,0
997986,0
5515,0
767792,0
887840,0
669906,0
790784,0
957741,0
837489,0
308929,0
136429,0
866615,0
116838,0
833709,0
400772,0
655562,0
735329,0
790120,0
854005,0
165375,0
745479,0
949263,0
138677,0
274532,0
987367,0
811510,0
341000,0
173023,0
1164,0
954158,0
921648,0
797254,0
436960,0
699179,0
381,0
463250,0
707679,0
287264,0
866700,0
522624,0
533485,0
528906,0
156462,0
109966,0
994539,0
238532,0
95634,0
556748,0
923524,0
562960,0
975533,0
167769,0
26622,0
724126,0
608443,0
431633,0
78512,0
119547,0
842077,0
876415,0
58271,0
32273,0
185776,0
641419,0
606500,0
974768,0
807765,0
993873,0
724276,0
781526,0
622064,0
979619,0
991017,0
752250,0
899123,0
894740,0
967580,0
992524,0
653522,0
739060,0
269472,0
423361,0
348644,0
7845,0
994867,0
611688,0
369268,0
892809,0
800309,0
545564,0
152210,0
517478,0
804663,0
582064,0
921500,0
686817,0
976091,0
839268,0
806028,0
135563,0
970471,0
972815,0
77690,0
123280,0
936354,0
274105,0
971674,0
344197,0
373446,0
684689,0
881858,0
995487,0
223814,0
979071,0
833,0
963320,0
872485,0
452726,0
893922,0
933159,0
895924,0
683621,0
774869,0
915742,0
893265,0
104246,0
942882,0
787695,0
978488,0
573971,0
650599,0
831514,0
735930,0
158066,0
121048,0
165870,0
414332,0
531772,0
458569,0
46557,0
319480,0
674983,0
592780,0
765486,0
655175,0
577776,0
204047,0
483239,0
809492,0
676272,0
853835,0
687962,0
905536,0
759963,0
256214,0
805895,0
958404,0
39729,0
434640,0
820879,0
845651,0
151120,0
203578,0
236355,0
198558,0
970288,0
749486,0
743831,0
937639,0
755184,0
859364,0
889372,0
984332,0
602557,0
702463,0
465999,0
459229,0
899,0
758378,0
941676,0
10094,0
677201,0
870312,0
546152,0
556710,0
436032,0
956465,0
987403,0
418753,0
539897,0
374210,0
223280,0
703212,0
505357,0
771818,0
528359,0
17637,0
996782,0
463212,0
145338,0
433,0
933430,0
889953,0
449412,0
10797,0
989412,0
858757,0
665815,0
959254,0
813369,0
117602,0
470154,0
803673,0
613899,0
98690,0
984120,0
513062,0
898483,0
543722,0
610982,0
48061,0
781319,0
1001494,0
976347,0
528266,0
47742,0
641794,0
25404,0
74790,0
931568,0
679560,0
803435,0
389702,0
173170,0
824360,0
944711,0
800486,0
967418,0
587652,0
814880,0
675034,0
650540,0
475457,0
319208,0
173531,0
105947,0
976809,0
646793,0
193514,0
676665,0
699796,0
934787,0
355626,0
809306,0
894966,0
1000582,0
660240,0
884107,0
266847,0
808211,0
752928,0
623850,0
601846,0
584223,0
994011,0
305367,0
843720,0
218610,0
946887,0
268349,0
962144,0
910593,0
724497,0
962186,0
975248,0
225036,0
445866,0
537466,0
592002,0
730500,0
135229,0
87872,0
576028,0
963377,0
95604,0
991304,0
916471,0
572657,0
591007,0
483922,0
13269,0
797884,0
550,0
448254,0
836823,0
997184,0
649983,0
360004,0
100796,0
980225,0
969469,0
857308,0
794198,0
791694,0
286371,0
971795,0
625408,0
466598,0
627213,0
238028,0
355430,0
947647,0
979285,0
893817,0
538839,0
835315,0
272996,0
493390,0
426731,0
972205,0
465630,0
494301,0
911994,0
265499,0
789685,0
285014,0
869093,0
869262,0
75523,0
407566,0
934266,0
641270,0
247384,0
44378,0
935508,0
753581,0
558743,0
50544,0
955992,0
280825,0
6627,0
982954,0
677846,0
860246,0
972674,0
389701,0
38012,0
566966,0
861916,0
685303,0
697911,0
453948,0
940083,0
451778,0
171636,0
895702,0
871296,0
751698,0
786158,0
582097,0
2176,0
953286,0
451178,0
530017,0
622420,0
965623,0
593637,0
949284,0
242538,0
632109,0
716514,0
982347,0
616053,0
799902,0
10262,0
286108,0
360370,0
647047,0
339776,0
1000949,0
102569,0
975092,0
690264,0
975486,0
134,0
440572,0
904533,0
831495,0
970082,0
988946,0
644910,0
762309,0
972005,0
735650,0
914594,0
521033,0
644629,0
445286,0
665211,0
293566,0
948216,0
50403,0
591060,0
674939,0
694052,0
745966,0
833309,0
852688,0
808719,0
625359,0
839499,0
171989,0
398198,0
7762,0
594662,0
568464,0
134322,0
426202,0
528530,0
666538,0
382788,0
811757,0
152026,0
420916,0
82573,0
970872,0
786751,0
62481,0
917697,0
424052,0
995148,0
305414,0
685842,0
571004,0
940783,0
731317,0
659767,0
956704,0
835881,0
666779,0
578809,0
814818,0
113000,0
774418,0
520818,0
461661,0
840777,0
694853,0
595500,0
424514,0
558979,0
183156,0
229144,0
588682,0
332836,0
967394,0
772762,0
22979,0
900579,0
565645,0
160470,0
713871,0
440845,0
847133,0
838643,0
742703,0
218481,0
933480,0
545543,0
991376,0
456194,0
734949,0
213602,0
734747,0
727989,0
796380,0
832871,0
763429,0
900254,0
96816,0
727667,0
799277,0
699410,0
259977,0
990597,0
300886,0
985516,0
51990,0
621889,0
7318,0
359703,0
950294,0
678025,0
616590,0
977595,0
132966,0
455721,0
630737,0
833168,0
846810,0
434424,0
597851,0
991098,0
595260,0
579023,0
691983,0
960152,0
773066,0
936937,0
498070,0
491321,0
956925,0
1000848,0
666680,0
996208,0
562604,0
692924,0
963472,0
977984,0
330681,0
955324,0
646018,0
851859,0
851978,0
969895,0
635656,0
998020,0
31641,0
979847,0
173991,0
968203,0
726289,0
818587,0
979973,0
559152,0
895555,0
992213,0
674019,0
451126,0
980807,0
137380,0
151382,0
642114,0
613262,0
736079,0
994995,0
4407,0
872076,0
425362,0
700515,0
977235,0
139689,0
43902,0
925288,0
284871,0
981040,0
16313,0
695003,0
962698,0
648029,0
691774,0
973835,0
734330,0
221452,0
173608,0
114537,0
246838,0
797650,0
785605,0
10854,0
858063,0
455211,0
611457,0
587575,0
187416,0
2327,0
227090,0
755659,0
291366,0
994459,0
439678,0
52986,0
714478,0
883050,0
566954,0
990837,0
799230,0
955084,0
332600,0
278263,0
940570,0
900558,0
745151,0
268268,0
578299,0
981216,0
207590,0
962759,0
581012,0
992357,0
432435,0
223502,0
954655,0
932528,0
221021,0
894659,0
919301,0
566818,0
668327,0
917002,0
927191,0
620208,0
929474,0
691267,0
724226,0
759074,0
668090,0
222704,0
660521,0
958933,0
953941,0
793721,0
639148,0
816573,0
979414,0
961468,0
932926,0
320591,0
645844,0
504159,0
449186,0
112782,0
609226,0
807606,0
913679,0
971073,0
443256,0
542513,0
659753,0
675738,0
155002,0
972910,0
750239,0
77365,0
576346,0
974683,0
620113,0
984981,0
711613,0
378873,0
440752,0
974045,0
383586,0
835235,0
152863,0
824702,0
712320,0
724648,0
484147,0
450539,0
727815,0
702872,0
437020,0
744812,0
600467,0
762879,0
493243,0
100623,0
627082,0
289563,0
170459,0
586075,0
728837,0
898473,0
930032,0
567366,0
997743,0
156625,0
30121,0
525413,0
976807,0
896847,0
136140,0
283679,0
549167,0
937858,0
634507,0
702536,0
753368,0
925219,0
785730,0
38521,0
461940,0
685311,0
187634,0
1000996,0
983799,0
701291,0
578200,0
236551,0
541750,0
111978,0
904052,0
438360,0
974279,0
883044,0
987730,0
790995,0
887074,0
599306,0
376227,0
315699,0
253922,0
119116,0
462401,0
915302,0
324716,0
42705,0
505018,0
684267,0
873107,0
262834,0
829020,0
21862,0
398317,0
804062,0
954547,0
846570,0
283955,0
423388,0
391552,0
691003,0
899784,0
228020,0
444797,0
204052,0
589781,0
232396,0
422788,0
855995,0
601642,0
425900,0
985618,0
748814,0
990379,0
927709,0
613312,0
170201,0
244231,0
196863,0
14550,0
354734,0
18362,0
814748,0
691412,0
768918,0
982345,0
771004,0
846775,0
911215,0
681369,0
883579,0
469454,0
287063,0
944788,0
563291,0
979531,0
544284,0
444279,0
26524,0
962091,0
448918,0
67210,0
932589,0
911485,0
595095,0
925168,0
721378,0
999940,0
603642,0
581630,0
863293,0
972611,0
974816,0
218243,0
129664,0
748770,0
621123,0
937456,0
936005,0
659477,0
956098,0
750923,0
949647,0
434374,0
965926,0
39480,0
722862,0
845959,0
523823,0
543413,0
675370,0
888820,0
543235,0
945644,0
896013,0
867102,0
56687,0
761184,0
854996,0
668432,0
444822,0
587059,0
635898,0
974902,0
429854,0
486067,0
976047,0
598164,0
764642,0
818879,0
434708,0
956639,0
987513,0
800524,0
647261,0
485218,0
69781,0
422986,0
177466,0
679777,0
839590,0
4463,0
945180,0
759563,0
910552,0
583739,0
434755,0
112493,0
665068,0
784696,0
934645,0
91468,0
199028,0
621890,0
968869,0
965065,0
635673,0
777194,0
166851,0
541409,0
581405,0
242717,0
838956,0
938790,0
175398,0
559492,0
452612,0
523883,0
113805,0
898501,0
716269,0
412473,0
759393,0
958849,0
2766,0
126746,0
564650,0
298754,0
333028,0
645621,0
240134,0
9427,0
811938,0
999889,0
787573,0
595051,0
557728,0
113564,0
360487,0
641225,0
925852,0
730929,0
392937,0
816411,0
904226,0
862215,0
770493,0
780561,0
937741,0
933538,0
410512,0
953772,0
656781,0
667741,0
972706,0
982993,0
900888,0
644754,0
533190,0
193481,0
102666,0
584471,0
824981,0
963631,0
554041,0
268191,0
861576,0
658342,0
712226,0
623147,0
49180,0
870634,0
638889,0
535104,0
829858,0
604662,0
905002,0
685771,0
84425,0
917317,0
754292,0
417907,0
124746,0
877740,0
855564,0
246375,0
548830,0
911266,0
74733,0
123208,0
587960,0
579090,0
688640,0
691009,0
857392,0
976988,0
61712,0
997726,0
576655,0
984323,0
284719,0
201861,0
252020,0
556168,0
612916,0
749895,0
283790,0
927341,0
626868,0
986631,0
659739,0
627947,0
742143,0
290491,0
183796,0
844650,0
950144,0
967123,0
597721,0
879143,0
954755,0
